,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,primary
Tobacco1.0-4599,0,0,1,new york times,2005,1,9,20050109,8
Tobacco1.0-20736,0,0,1,san jose mercury news,2005,5,31,20050531,10
Tobacco1.0-3562,0,0,1,daily news,2000,2,18,20000218,2
Tobacco1.0-18223,0,0,1,washington post,2001,9,2,20010902,0
Tobacco1.0-15070,0,0,1,san jose mercury news,1998,6,11,19980611,0
Tobacco1.0-24125,0,0,1,daily news,2003,4,2,20030402,4
Tobacco1.0-21468,0,0,1,saint paul pioneer press,2008,9,28,20080928,5
Tobacco1.0-622,0,0,1,new york times,1993,4,15,19930415,5
Tobacco1.0-21392,0,1,0,atlanta journal and constitution,2008,11,20,20081120,0
Tobacco1.0-21393,0,0,1,herald-sun,2008,11,20,20081120,10
Tobacco1.0-21462,0,0,1,new york times,2008,9,30,20080930,4
Tobacco1.0-13308,0,0,1,new york times,1997,8,23,19970823,12
Tobacco1.0-13657,0,0,1,saint paul pioneer press,1997,10,10,19971010,12
Tobacco1.0-13654,0,0,1,new york times,1997,10,10,19971010,0
Tobacco1.0-13653,0,0,1,new york times,1997,10,10,19971010,0
Tobacco1.0-5290,0,0,1,new york times,2009,6,2,20090602,10
Tobacco1.0-17352,0,0,1,st. louis post-dispatch,1998,9,6,19980906,9
Tobacco1.0-5292,0,0,1,st. louis post-dispatch,2009,6,2,20090602,8
Tobacco1.0-17355,0,0,1,washington post,1998,9,4,19980904,12
Tobacco1.0-13307,0,0,1,herald-sun,1997,8,23,19970823,8
Tobacco1.0-17227,0,0,1,denver post,1998,3,4,19980304,5
Tobacco1.0-13275,0,0,1,st. louis post-dispatch,1997,8,26,19970826,4
Tobacco1.0-17225,0,0,1,atlanta journal and constitution,1998,3,4,19980304,5
Tobacco1.0-1045,0,0,1,san jose mercury news,1994,3,21,19940321,5
Tobacco1.0-14155,0,0,1,denver post,1997,12,2,19971202,0
Tobacco1.0-5762,0,0,1,new york times,2008,4,10,20080410,6
Tobacco1.0-14157,0,0,1,washington post,1997,12,2,19971202,0
Tobacco1.0-5764,0,0,1,philadelphia inquirer,2008,4,10,20080410,12
Tobacco1.0-13279,0,0,1,st. petersburg times,1997,8,26,19970826,0
Tobacco1.0-24447,0,0,1,daily news,2003,7,25,20030725,0
Tobacco1.0-20422,0,0,1,atlanta journal and constitution,2004,4,29,20040429,5
Tobacco1.0-13787,0,0,1,saint paul pioneer press,1997,9,19,19970919,4
Tobacco1.0-11415,0,0,1,san jose mercury news,1996,8,10,19960810,0
Tobacco1.0-10750,0,1,0,san jose mercury news,1994,12,14,19941214,6
Tobacco1.0-18242,0,0,1,st. petersburg times,2001,8,26,20010826,0
Tobacco1.0-786,0,0,1,palm beach post,1993,2,27,19930227,0
Tobacco1.0-19337,0,1,0,daily news,2002,11,9,20021109,12
Tobacco1.0-19336,0,0,1,st. petersburg times,2002,11,10,20021110,5
Tobacco1.0-7725,0,0,1,san jose mercury news,1994,5,5,19940505,10
Tobacco1.0-17177,0,0,1,washington post,1998,3,10,19980310,9
Tobacco1.0-17175,0,0,1,washington post,1998,3,10,19980310,9
Tobacco1.0-11926,0,0,1,herald-sun,1997,4,29,19970429,4
Tobacco1.0-8835,0,0,1,palm beach post,1991,10,22,19911022,4
Tobacco1.0-19338,0,0,1,daily news,2002,11,7,20021107,12
Tobacco1.0-6129,0,0,1,new york times,2010,2,20,20100220,4
Tobacco1.0-13094,0,0,1,washington post,1997,7,15,19970715,8
Tobacco1.0-23038,0,0,1,herald-sun,2000,8,16,20000816,0
Tobacco1.0-21061,0,0,1,st. louis post-dispatch,2005,11,7,20051107,8
Tobacco1.0-5610,0,0,1,st. louis post-dispatch,2008,6,12,20080612,0
Tobacco1.0-5611,0,0,1,washington post,2008,6,12,20080612,5
Tobacco1.0-21068,0,0,1,daily news,2005,11,4,20051104,0
Tobacco1.0-21945,0,0,1,new york times,2010,11,14,20101114,13
Tobacco1.0-3662,0,0,1,atlanta journal and constitution,2000,1,28,20000128,4
Tobacco1.0-5618,0,0,1,herald-sun,2008,6,10,20080610,6
Tobacco1.0-14618,0,1,0,palm beach post,1998,5,21,19980521,0
Tobacco1.0-6832,0,0,1,new york times,1992,8,18,19920818,6
Tobacco1.0-6835,0,0,1,atlanta journal and constitution,1992,8,16,19920816,11
Tobacco1.0-15475,0,0,1,new york times,1998,10,14,19981014,5
Tobacco1.0-19022,0,0,1,saint paul pioneer press,2002,5,15,20020515,4
Tobacco1.0-19021,0,0,1,saint paul pioneer press,2002,5,16,20020516,11
Tobacco1.0-19792,0,0,1,st. louis post-dispatch,2004,10,17,20041017,4
Tobacco1.0-16080,0,0,1,washington post,1999,4,11,19990411,0
Tobacco1.0-19796,0,0,1,atlanta journal and constitution,2004,10,14,20041014,9
Tobacco1.0-16318,0,0,1,san jose mercury news,1999,8,25,19990825,10
Tobacco1.0-1991,0,0,1,palm beach post,1996,2,3,19960203,9
Tobacco1.0-16316,0,0,1,philadelphia inquirer,1999,8,25,19990825,8
Tobacco1.0-12322,0,0,1,denver post,1997,5,23,19970523,10
Tobacco1.0-22511,0,0,1,washington post,2000,6,20,20000620,12
Tobacco1.0-21227,0,0,1,st. petersburg times,2005,8,21,20050821,9
Tobacco1.0-16313,0,0,1,denver post,1999,8,25,19990825,8
Tobacco1.0-17683,0,0,1,daily news,1998,7,1,19980701,0
Tobacco1.0-15679,0,0,1,san jose mercury news,1998,12,4,19981204,8
Tobacco1.0-12431,0,0,1,new york times,1997,5,11,19970511,10
Tobacco1.0-2737,0,0,1,st. petersburg times,1998,1,17,19980117,0
Tobacco1.0-16368,0,0,1,san jose mercury news,1999,8,11,19990811,4
Tobacco1.0-2246,0,0,1,palm beach post,1997,3,19,19970319,12
Tobacco1.0-22988,0,0,1,st. louis post-dispatch,2000,9,1,20000901,12
Tobacco1.0-11469,0,0,1,washington post,1996,12,27,19961227,4
Tobacco1.0-2241,0,1,0,san jose mercury news,1997,3,20,19970320,4
Tobacco1.0-3568,0,0,1,atlanta journal and constitution,2000,2,17,20000217,5
Tobacco1.0-12911,0,0,1,saint paul pioneer press,1997,6,4,19970604,4
Tobacco1.0-1915,0,0,1,st. louis post-dispatch,1996,2,16,19960216,4
Tobacco1.0-9380,0,0,1,san jose mercury news,1995,8,17,19950817,5
Tobacco1.0-25394,0,0,1,st. petersburg times,2006,4,26,20060426,5
Tobacco1.0-8924,0,0,1,st. louis post-dispatch,1991,8,30,19910830,0
Tobacco1.0-6585,0,0,1,san jose mercury news,2012,5,24,20120524,12
Tobacco1.0-26770,0,0,1,new york times,2013,3,28,20130328,8
Tobacco1.0-6909,0,1,0,new york times,1992,7,7,19920707,9
Tobacco1.0-26779,0,1,0,st. louis post-dispatch,2013,3,23,20130323,5
Tobacco1.0-19245,0,0,1,denver post,2002,12,9,20021209,0
Tobacco1.0-19243,0,0,1,herald-sun,2002,12,10,20021210,12
Tobacco1.0-6900,0,0,1,st. petersburg times,1992,7,13,19920713,0
Tobacco1.0-12616,0,0,1,new york times,1997,6,26,19970626,0
Tobacco1.0-5961,0,1,0,new york times,2010,6,29,20100629,0
Tobacco1.0-8923,0,0,1,palm beach post,1991,8,30,19910830,8
Tobacco1.0-22606,0,1,0,herald-sun,2000,5,30,20000530,8
Tobacco1.0-21225,0,0,1,saint paul pioneer press,2005,8,21,20050821,5
Tobacco1.0-9428,0,0,1,daily news,1995,8,12,19950812,12
Tobacco1.0-18952,0,0,1,washington post,2002,6,6,20020606,4
Tobacco1.0-11205,0,0,1,atlanta journal and constitution,1996,8,29,19960829,10
Tobacco1.0-10158,0,0,1,herald-sun,1995,11,17,19951117,12
Tobacco1.0-18866,0,0,1,atlanta journal and constitution,2002,6,29,20020629,5
Tobacco1.0-10305,0,1,0,st. louis post-dispatch,1995,10,18,19951018,10
Tobacco1.0-22289,0,0,1,usa today,2011,9,27,20110927,10
Tobacco1.0-18863,0,0,1,st. louis post-dispatch,2002,6,30,20020630,6
Tobacco1.0-22285,0,0,1,washington post,2011,10,3,20111003,0
Tobacco1.0-22287,0,0,1,usa today,2011,9,29,20110929,8
Tobacco1.0-7506,0,0,1,st. louis post-dispatch,1994,6,18,19940618,8
Tobacco1.0-7056,0,0,1,st. petersburg times,1992,5,24,19920524,0
Tobacco1.0-7505,0,0,1,new york times,1994,6,18,19940618,8
Tobacco1.0-6056,0,0,1,denver post,2010,4,10,20100410,8
Tobacco1.0-7754,0,0,1,new york times,1994,4,27,19940427,0
Tobacco1.0-7297,0,0,1,atlanta journal and constitution,1993,6,17,19930617,5
Tobacco1.0-4321,0,0,1,new york times,2005,3,24,20050324,6
Tobacco1.0-23398,0,1,0,washington post,2003,3,19,20030319,4
Tobacco1.0-23648,0,0,1,denver post,2003,1,10,20030110,11
Tobacco1.0-21503,0,0,1,washington post,2008,8,31,20080831,8
Tobacco1.0-23396,0,1,0,st. louis post-dispatch,2003,3,19,20030319,8
Tobacco1.0-27339,0,0,1,new york times,1992,3,4,19920304,10
Tobacco1.0-23642,0,0,1,philadelphia inquirer,2003,1,12,20030112,12
Tobacco1.0-16429,0,0,1,philadelphia inquirer,1999,7,23,19990723,0
Tobacco1.0-19220,0,0,1,herald-sun,2002,12,14,20021214,5
Tobacco1.0-11753,0,0,1,st. petersburg times,1996,10,25,19961025,0
Tobacco1.0-16405,0,0,1,new york times,1999,7,29,19990729,0
Tobacco1.0-27335,0,0,1,palm beach post,1992,3,5,19920305,10
Tobacco1.0-25779,0,0,1,usa today,2006,9,18,20060918,2
Tobacco1.0-4405,0,1,0,herald-sun,2005,3,5,20050305,6
Tobacco1.0-22279,0,0,1,st. petersburg times,2011,10,5,20111005,5
Tobacco1.0-349,0,0,1,st. louis post-dispatch,1991,5,6,19910506,12
Tobacco1.0-10273,0,0,1,usa today,1995,10,27,19951027,10
Tobacco1.0-7312,0,0,1,atlanta journal and constitution,1993,6,10,19930610,5
Tobacco1.0-3352,0,1,0,saint paul pioneer press,1999,1,1,19990101,8
Tobacco1.0-19223,0,0,1,philadelphia inquirer,2002,12,14,20021214,8
Tobacco1.0-7475,0,0,1,atlanta journal and constitution,1994,6,22,19940622,8
Tobacco1.0-7472,0,0,1,usa today,1994,6,23,19940623,12
Tobacco1.0-7470,0,0,1,usa today,1994,6,23,19940623,4
Tobacco1.0-7471,0,0,1,usa today,1994,6,23,19940623,5
Tobacco1.0-5390,0,0,1,saint paul pioneer press,2009,4,5,20090405,11
Tobacco1.0-701,0,0,1,st. petersburg times,1993,3,25,19930325,0
Tobacco1.0-7878,0,0,1,st. louis post-dispatch,1994,4,7,19940407,9
Tobacco1.0-15217,0,0,1,washington post,1998,11,21,19981121,0
Tobacco1.0-3577,0,1,0,new york times,2000,2,16,20000216,0
Tobacco1.0-3576,0,0,1,herald-sun,2000,2,16,20000216,8
Tobacco1.0-2314,0,0,1,saint paul pioneer press,1997,3,2,19970302,4
Tobacco1.0-11029,0,0,1,new york times,1996,9,22,19960922,10
Tobacco1.0-1448,0,0,1,washington post,1995,3,4,19950304,8
Tobacco1.0-3440,0,0,1,san jose mercury news,2000,3,21,20000321,4
Tobacco1.0-136,0,0,1,st. louis post-dispatch,1990,9,20,19900920,5
Tobacco1.0-24049,0,1,0,new york times,2003,4,12,20030412,4
Tobacco1.0-10348,0,0,1,st. louis post-dispatch,1995,10,1,19951001,10
Tobacco1.0-8049,0,0,1,st. louis post-dispatch,1995,5,26,19950526,9
Tobacco1.0-2831,0,0,1,st. louis post-dispatch,1998,1,7,19980107,0
Tobacco1.0-8189,0,0,1,san jose mercury news,1995,4,17,19950417,10
Tobacco1.0-8188,0,0,1,palm beach post,1995,4,17,19950417,4
Tobacco1.0-12609,0,0,1,st. petersburg times,1997,6,27,19970627,6
Tobacco1.0-24043,0,0,1,st. petersburg times,2003,4,14,20030414,5
Tobacco1.0-24606,0,1,0,atlanta journal and constitution,2003,12,15,20031215,5
Tobacco1.0-9859,0,0,1,herald-sun,1996,7,3,19960703,8
Tobacco1.0-9857,0,0,1,daily news,1996,7,3,19960703,12
Tobacco1.0-644,0,0,1,atlanta journal and constitution,1993,4,6,19930406,10
Tobacco1.0-9852,0,0,1,san jose mercury news,1996,7,4,19960704,8
Tobacco1.0-8637,0,0,1,atlanta journal and constitution,1996,4,9,19960409,8
Tobacco1.0-24317,0,0,1,philadelphia inquirer,2003,9,12,20030912,8
Tobacco1.0-13064,0,0,1,philadelphia inquirer,1997,7,17,19970717,12
Tobacco1.0-22860,0,0,1,st. louis post-dispatch,2000,4,5,20000405,5
Tobacco1.0-26395,0,0,1,st. louis post-dispatch,2012,10,31,20121031,8
Tobacco1.0-4356,0,0,1,washington post,2005,3,18,20050318,5
Tobacco1.0-9106,0,0,1,palm beach post,1992,11,19,19921119,4
Tobacco1.0-19875,0,0,1,philadelphia inquirer,2004,9,22,20040922,4
Tobacco1.0-4352,0,0,1,saint paul pioneer press,2005,3,18,20050318,12
Tobacco1.0-4353,0,0,1,san jose mercury news,2005,3,18,20050318,0
Tobacco1.0-19651,0,1,0,st. louis post-dispatch,2004,12,1,20041201,0
Tobacco1.0-3403,0,0,1,new york times,2000,3,24,20000324,12
Tobacco1.0-15858,0,0,1,atlanta journal and constitution,1999,5,31,19990531,10
Tobacco1.0-24138,0,0,1,daily news,2003,4,1,20030401,11
Tobacco1.0-6516,0,0,1,st. louis post-dispatch,2011,1,9,20110109,8
Tobacco1.0-525,0,0,1,st. louis post-dispatch,1991,2,6,19910206,12
Tobacco1.0-20420,0,0,1,atlanta journal and constitution,2004,4,29,20040429,8
Tobacco1.0-9588,0,0,1,usa today,1995,7,25,19950725,2
Tobacco1.0-9589,0,0,1,atlanta journal and constitution,1995,7,24,19950724,0
Tobacco1.0-8193,0,1,0,san jose mercury news,1995,4,15,19950415,5
Tobacco1.0-1594,0,0,1,herald-sun,1995,1,19,19950119,5
Tobacco1.0-17888,0,0,1,atlanta journal and constitution,2000,11,5,20001105,4
Tobacco1.0-11115,0,0,1,philadelphia inquirer,1996,9,8,19960908,9
Tobacco1.0-4998,0,0,1,st. louis post-dispatch,2007,3,4,20070304,5
Tobacco1.0-978,0,0,1,palm beach post,1994,3,31,19940331,8
Tobacco1.0-15320,0,0,1,washington post,1998,11,15,19981115,4
Tobacco1.0-15321,0,1,0,atlanta journal and constitution,1998,11,14,19981114,4
Tobacco1.0-251,0,0,1,palm beach post,1991,6,27,19910627,8
Tobacco1.0-20155,0,0,1,denver post,2004,7,4,20040704,9
Tobacco1.0-18271,0,0,1,herald-sun,2001,8,12,20010812,0
Tobacco1.0-21980,0,0,1,daily news,2010,10,29,20101029,8
Tobacco1.0-20032,0,0,1,st. louis post-dispatch,2004,7,28,20040728,5
Tobacco1.0-24555,0,0,1,philadelphia inquirer,2003,7,1,20030701,0
Tobacco1.0-2531,0,0,1,philadelphia inquirer,1997,1,21,19970121,8
Tobacco1.0-26414,0,0,1,saint paul pioneer press,2012,10,2,20121002,8
Tobacco1.0-20632,0,1,0,herald-sun,2005,6,27,20050627,8
Tobacco1.0-17882,0,0,1,washington post,2000,11,7,20001107,4
Tobacco1.0-2935,0,0,1,philadelphia inquirer,1999,3,19,19990319,0
Tobacco1.0-9034,0,0,1,washington post,1992,12,22,19921222,0
Tobacco1.0-21893,0,0,1,usa today,2010,12,9,20101209,13
Tobacco1.0-21892,0,0,1,san jose mercury news,2010,12,9,20101209,8
Tobacco1.0-8523,0,0,1,san jose mercury news,1996,4,24,19960424,0
Tobacco1.0-21898,0,0,1,san jose mercury news,2010,12,7,20101207,4
Tobacco1.0-10466,0,0,1,atlanta journal and constitution,1993,12,18,19931218,5
Tobacco1.0-10467,0,0,1,atlanta journal and constitution,1993,12,16,19931216,5
Tobacco1.0-23992,0,0,1,atlanta journal and constitution,2003,4,21,20030421,11
Tobacco1.0-15038,0,0,1,san jose mercury news,1998,6,14,19980614,5
Tobacco1.0-3638,0,0,1,herald-sun,2000,2,3,20000203,4
Tobacco1.0-27040,0,0,1,palm beach post,1990,3,27,19900327,8
Tobacco1.0-25427,0,0,1,philadelphia inquirer,2006,4,17,20060417,4
Tobacco1.0-15521,0,0,1,san jose mercury news,1998,10,4,19981004,10
Tobacco1.0-4195,0,0,1,saint paul pioneer press,2002,2,5,20020205,5
Tobacco1.0-9924,0,0,1,new york times,1996,6,23,19960623,4
Tobacco1.0-9920,0,1,0,atlanta journal and constitution,1996,6,23,19960623,12
Tobacco1.0-4193,0,0,1,denver post,2002,2,5,20020205,12
Tobacco1.0-10068,0,0,1,denver post,1995,12,11,19951211,8
Tobacco1.0-10069,0,0,1,new york times,1995,12,11,19951211,5
Tobacco1.0-14039,0,1,0,san jose mercury news,1997,12,19,19971219,5
Tobacco1.0-23997,0,0,1,saint paul pioneer press,2003,4,20,20030420,9
Tobacco1.0-20250,0,0,1,saint paul pioneer press,2004,6,12,20040612,12
Tobacco1.0-16250,0,0,1,washington post,1999,9,10,19990910,5
Tobacco1.0-3997,0,0,1,new york times,2001,1,11,20010111,0
Tobacco1.0-26137,0,0,1,philadelphia inquirer,2007,6,27,20070627,12
Tobacco1.0-17960,0,0,1,saint paul pioneer press,2000,10,5,20001005,8
Tobacco1.0-9127,0,1,0,washington post,1992,11,13,19921113,8
Tobacco1.0-20704,0,0,1,st. louis post-dispatch,2005,6,9,20050609,4
Tobacco1.0-12694,0,0,1,new york times,1997,6,22,19970622,9
Tobacco1.0-26971,0,0,1,usa today,1990,5,11,19900511,5
Tobacco1.0-21698,0,0,1,washington post,2009,10,9,20091009,6
Tobacco1.0-23819,0,0,1,washington post,2003,5,30,20030530,8
Tobacco1.0-426,0,1,0,atlanta journal and constitution,1991,3,28,19910328,0
Tobacco1.0-10208,0,0,1,herald-sun,1995,11,10,19951110,4
Tobacco1.0-16727,0,1,0,san jose mercury news,1999,11,20,19991120,4
Tobacco1.0-9324,0,0,1,daily news,1995,8,23,19950823,10
Tobacco1.0-9325,0,0,1,denver post,1995,8,23,19950823,11
Tobacco1.0-19253,0,0,1,herald-sun,2002,12,5,20021205,0
Tobacco1.0-5116,0,0,1,saint paul pioneer press,2007,1,31,20070131,11
Tobacco1.0-15140,0,0,1,washington post,1998,6,2,19980602,0
Tobacco1.0-6930,0,0,1,st. petersburg times,1992,6,28,19920628,4
Tobacco1.0-27068,0,0,1,palm beach post,1990,3,4,19900304,0
Tobacco1.0-15144,0,0,1,st. louis post-dispatch,1998,6,1,19980601,6
Tobacco1.0-17148,0,0,1,washington post,1998,3,12,19980312,12
Tobacco1.0-19874,0,0,1,palm beach post,2004,9,22,20040922,2
Tobacco1.0-10661,0,0,1,new york times,1993,9,22,19930922,4
Tobacco1.0-10667,0,0,1,palm beach post,1993,9,20,19930920,3
Tobacco1.0-22732,0,0,1,atlanta journal and constitution,2000,4,29,20000429,2
Tobacco1.0-709,0,0,1,atlanta journal and constitution,1993,3,23,19930323,12
Tobacco1.0-13463,0,0,1,new york times,1997,8,6,19970806,4
Tobacco1.0-13462,0,0,1,new york times,1997,8,6,19970806,12
Tobacco1.0-13465,0,0,1,palm beach post,1997,8,6,19970806,4
Tobacco1.0-25101,0,0,1,usa today,2006,7,24,20060724,8
Tobacco1.0-14494,0,0,1,atlanta journal and constitution,1998,2,6,19980206,8
Tobacco1.0-16252,0,0,1,atlanta journal and constitution,1999,9,9,19990909,12
Tobacco1.0-10683,0,0,1,atlanta journal and constitution,1993,9,7,19930907,13
Tobacco1.0-17149,0,0,1,atlanta journal and constitution,1998,3,11,19980311,0
Tobacco1.0-12185,0,0,1,saint paul pioneer press,1997,4,6,19970406,4
Tobacco1.0-21478,0,0,1,st. louis post-dispatch,2008,9,15,20080915,4
Tobacco1.0-11608,0,0,1,san jose mercury news,1996,11,22,19961122,9
Tobacco1.0-6548,0,0,1,herald-sun,2012,6,19,20120619,0
Tobacco1.0-13909,0,0,1,new york times,1997,9,8,19970908,5
Tobacco1.0-21471,0,1,0,usa today,2008,9,25,20080925,8
Tobacco1.0-21470,0,0,1,usa today,2008,9,26,20080926,10
Tobacco1.0-14815,0,0,1,new york times,1998,5,3,19980503,10
Tobacco1.0-14816,0,0,1,new york times,1998,5,3,19980503,8
Tobacco1.0-13310,0,0,1,palm beach post,1997,8,23,19970823,4
Tobacco1.0-13863,0,0,1,palm beach post,1997,9,12,19970912,6
Tobacco1.0-17361,0,0,1,san jose mercury news,1998,9,3,19980903,10
Tobacco1.0-5026,0,0,1,st. petersburg times,2007,2,23,20070223,9
Tobacco1.0-17218,0,0,1,palm beach post,1998,3,5,19980305,5
Tobacco1.0-19903,0,0,1,saint paul pioneer press,2004,9,15,20040915,10
Tobacco1.0-19904,0,0,1,st. louis post-dispatch,2004,9,15,20040915,5
Tobacco1.0-5750,0,1,0,daily news,2008,4,15,20080415,12
Tobacco1.0-14929,0,0,1,atlanta journal and constitution,1998,6,21,19980621,12
Tobacco1.0-22734,0,0,1,st. petersburg times,2000,4,29,20000429,5
Tobacco1.0-5759,0,0,1,saint paul pioneer press,2008,4,11,20080411,4
Tobacco1.0-5029,0,0,1,new york times,2007,2,22,20070222,5
Tobacco1.0-23373,0,0,1,atlanta journal and constitution,2003,3,19,20030319,0
Tobacco1.0-7571,0,1,0,denver post,1994,6,5,19940605,10
Tobacco1.0-18698,0,0,1,daily news,2002,8,16,20020816,12
Tobacco1.0-20412,0,0,1,washington post,2004,5,2,20040502,9
Tobacco1.0-13790,0,0,1,washington post,1997,9,19,19970919,0
Tobacco1.0-2186,0,0,1,st. louis post-dispatch,1997,3,23,19970323,10
Tobacco1.0-15452,0,0,1,herald-sun,1998,10,20,19981020,4
Tobacco1.0-26856,0,0,1,st. louis post-dispatch,2013,2,7,20130207,0
Tobacco1.0-26555,0,0,1,new york times,2013,8,18,20130818,10
Tobacco1.0-21270,0,0,1,st. petersburg times,2005,8,10,20050810,8
Tobacco1.0-26805,0,0,1,new york times,2013,3,10,20130310,8
Tobacco1.0-18027,0,1,0,washington post,2001,12,12,20011212,0
Tobacco1.0-16898,0,0,1,philadelphia inquirer,1999,10,14,19991014,8
Tobacco1.0-18028,0,0,1,new york times,2001,12,11,20011211,8
Tobacco1.0-16168,0,0,1,new york times,1999,9,26,19990926,4
Tobacco1.0-15332,0,0,1,washington post,1998,11,14,19981114,4
Tobacco1.0-19652,0,0,1,daily news,2004,11,30,20041130,12
Tobacco1.0-19301,0,0,1,palm beach post,2002,11,16,20021116,0
Tobacco1.0-19306,0,1,0,denver post,2002,11,14,20021114,11
Tobacco1.0-49,0,0,1,palm beach post,1990,11,21,19901121,0
Tobacco1.0-6578,0,1,0,atlanta journal and constitution,2012,5,26,20120526,5
Tobacco1.0-2384,0,0,1,san jose mercury news,1997,2,18,19970218,12
Tobacco1.0-13088,0,0,1,philadelphia inquirer,1997,7,15,19970715,8
Tobacco1.0-12220,0,0,1,san jose mercury news,1997,4,2,19970402,8
Tobacco1.0-12223,0,1,0,st. louis post-dispatch,1997,4,2,19970402,8
Tobacco1.0-24050,0,0,1,st. louis post-dispatch,2003,4,12,20030412,4
Tobacco1.0-3976,0,0,1,daily news,2001,1,17,20010117,4
Tobacco1.0-6132,0,0,1,philadelphia inquirer,2010,2,18,20100218,9
Tobacco1.0-6134,0,0,1,st. petersburg times,2010,2,12,20100212,0
Tobacco1.0-6135,0,0,1,washington post,2010,2,11,20100211,10
Tobacco1.0-6136,0,0,1,atlanta journal and constitution,2010,2,10,20100210,8
Tobacco1.0-24944,0,0,1,denver post,2004,1,12,20040112,4
Tobacco1.0-5624,0,0,1,st. louis post-dispatch,2008,6,8,20080608,4
Tobacco1.0-25681,0,0,1,st. louis post-dispatch,2006,10,22,20061022,0
Tobacco1.0-24946,0,0,1,new york times,2004,1,12,20040112,8
Tobacco1.0-25547,0,1,0,new york times,2006,12,1,20061201,8
Tobacco1.0-25545,0,0,1,washington post,2006,12,3,20061203,5
Tobacco1.0-16249,0,0,1,st. louis post-dispatch,1999,9,10,19990910,8
Tobacco1.0-8372,0,1,0,herald-sun,1996,5,12,19960512,8
Tobacco1.0-19015,0,0,1,saint paul pioneer press,2002,5,17,20020517,6
Tobacco1.0-16093,0,0,1,washington post,1999,4,9,19990409,12
Tobacco1.0-5804,0,0,1,saint paul pioneer press,2008,3,15,20080315,9
Tobacco1.0-4469,0,0,1,denver post,2005,2,15,20050215,0
Tobacco1.0-821,0,0,1,st. petersburg times,1993,2,21,19930221,5
Tobacco1.0-7045,0,1,0,st. louis post-dispatch,1992,5,29,19920529,12
Tobacco1.0-16306,0,0,1,saint paul pioneer press,1999,8,27,19990827,0
Tobacco1.0-17782,0,1,0,new york times,2000,12,1,20001201,5
Tobacco1.0-11914,0,0,1,atlanta journal and constitution,1997,4,30,19970430,4
Tobacco1.0-12352,0,0,1,new york times,1997,5,21,19970521,11
Tobacco1.0-22071,0,0,1,san jose mercury news,2010,8,28,20100828,8
Tobacco1.0-17140,0,0,1,philadelphia inquirer,1998,3,12,19980312,12
Tobacco1.0-13005,0,0,1,washington post,1997,7,24,19970724,9
Tobacco1.0-16941,0,0,1,san jose mercury news,1999,10,5,19991005,8
Tobacco1.0-16764,0,1,0,st. louis post-dispatch,1999,11,15,19991115,10
Tobacco1.0-16761,0,0,1,washington post,1999,11,16,19991116,8
Tobacco1.0-16947,0,0,1,washington post,1999,10,3,19991003,2
Tobacco1.0-25122,0,0,1,new york times,2006,7,12,20060712,8
Tobacco1.0-13882,0,0,1,washington post,1997,9,11,19970911,12
Tobacco1.0-1906,0,0,1,philadelphia inquirer,1996,2,17,19960217,4
Tobacco1.0-25416,0,0,1,denver post,2006,4,18,20060418,5
Tobacco1.0-20504,0,0,1,new york times,2004,4,5,20040405,11
Tobacco1.0-5249,0,0,1,usa today,2009,6,17,20090617,0
Tobacco1.0-6223,0,0,1,washington post,2011,6,24,20110624,8
Tobacco1.0-20126,0,0,1,atlanta journal and constitution,2004,7,8,20040708,5
Tobacco1.0-24897,0,0,1,st. louis post-dispatch,2004,2,2,20040202,8
Tobacco1.0-5806,0,0,1,st. louis post-dispatch,2008,3,13,20080313,5
Tobacco1.0-5930,0,0,1,saint paul pioneer press,2008,1,9,20080109,12
Tobacco1.0-7288,0,0,1,palm beach post,1993,6,21,19930621,4
Tobacco1.0-16782,0,0,1,new york times,1999,11,11,19991111,0
Tobacco1.0-16780,0,1,0,st. louis post-dispatch,1999,11,12,19991112,0
Tobacco1.0-19474,0,0,1,daily news,2002,10,5,20021005,0
