,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
gun_control1.0-8006,0,0,1,st. louis post-dispatch,2000,12,28,20001228,0,0,1
gun_control1.0-8007,0,0,1,denver post,2000,12,27,20001227,0,0,1
gun_control1.0-8008,0,1,0,denver post,2000,12,26,20001226,1,0,0
gun_control1.0-8010,0,0,1,philadelphia inquirer,2000,12,26,20001226,1,0,0
gun_control1.0-8013,0,0,1,philadelphia inquirer,2000,12,21,20001221,1,0,0
gun_control1.0-8014,0,1,0,denver post,2000,12,20,20001220,0,1,0
gun_control1.0-8016,0,0,1,new york times,2000,12,16,20001216,0,1,0
gun_control1.0-8019,0,0,1,atlanta journal and constitution,2000,12,15,20001215,0,0,1
gun_control1.0-8021,0,0,1,philadelphia inquirer,2000,12,11,20001211,0,0,1
gun_control1.0-8027,0,1,0,washington post,2000,12,1,20001201,0,0,1
gun_control1.0-803,0,0,1,st. louis post-dispatch,1989,3,21,19890321,0,0,1
gun_control1.0-8035,0,0,1,denver post,2000,11,12,20001112,0,0,1
gun_control1.0-8036,0,1,0,denver post,2000,11,11,20001111,0,0,1
gun_control1.0-8040,0,0,1,atlanta journal and constitution,2000,11,9,20001109,0,0,1
gun_control1.0-8045,0,0,1,washington post,2000,11,9,20001109,0,0,1
gun_control1.0-8046,0,0,1,denver post,2000,11,8,20001108,0,0,1
gun_control1.0-805,0,0,1,st. louis post-dispatch,1989,3,21,19890321,0,1,0
gun_control1.0-8050,0,0,1,st. louis post-dispatch,2000,11,8,20001108,0,0,1
gun_control1.0-8056,0,0,1,washington post,2000,11,5,20001105,1,0,0
gun_control1.0-8059,0,0,1,new york times,2000,11,3,20001103,1,0,0
gun_control1.0-8060,0,0,1,saint paul pioneer press,2000,11,3,20001103,1,0,0
gun_control1.0-8061,0,0,1,st. petersburg times,2000,11,3,20001103,0,0,1
gun_control1.0-8062,0,0,1,st. petersburg times,2000,11,3,20001103,0,1,0
gun_control1.0-8066,0,0,1,st. petersburg times,2000,11,1,20001101,0,1,0
gun_control1.0-8068,0,0,1,washington post,2000,11,1,20001101,0,1,0
gun_control1.0-8070,0,1,0,denver post,2000,10,31,20001031,0,0,1
gun_control1.0-8082,0,0,1,denver post,2000,10,24,20001024,0,0,1
gun_control1.0-8085,0,0,1,denver post,2000,10,22,20001022,0,0,1
gun_control1.0-8088,0,1,0,st. louis post-dispatch,2000,10,22,20001022,0,0,1
gun_control1.0-8091,0,0,1,daily news,2000,10,20,20001020,0,0,1
gun_control1.0-8093,0,0,1,washington post,2000,10,20,20001020,1,0,0
gun_control1.0-8100,0,0,1,denver post,2000,10,17,20001017,0,1,0
gun_control1.0-8101,0,0,1,herald-sun,2000,10,17,20001017,0,0,1
gun_control1.0-8103,0,0,1,st. petersburg times,2000,10,17,20001017,0,0,1
gun_control1.0-8104,0,0,1,palm beach post,2000,10,16,20001016,1,0,0
gun_control1.0-8106,0,0,1,washington post,2000,10,16,20001016,1,0,0
gun_control1.0-8107,0,0,1,atlanta journal and constitution,2000,10,15,20001015,0,0,1
gun_control1.0-8109,0,0,1,atlanta journal and constitution,2000,10,15,20001015,0,1,0
gun_control1.0-8114,0,0,1,denver post,2000,10,14,20001014,0,1,0
gun_control1.0-8118,0,1,0,st. louis post-dispatch,2000,10,13,20001013,0,1,0
gun_control1.0-8121,0,0,1,st. louis post-dispatch,2000,10,12,20001012,0,0,1
gun_control1.0-8122,0,0,1,denver post,2000,10,11,20001011,0,0,1
gun_control1.0-8125,0,0,1,denver post,2000,10,8,20001008,0,0,1
gun_control1.0-8130,0,0,1,denver post,2000,10,6,20001006,1,0,0
gun_control1.0-8131,0,0,1,st. louis post-dispatch,2000,10,6,20001006,0,0,1
gun_control1.0-8133,0,0,1,washington post,2000,10,6,20001006,0,0,1
gun_control1.0-8136,0,0,1,denver post,2000,10,5,20001005,0,0,1
gun_control1.0-8137,0,0,1,new york times,2000,10,5,20001005,0,0,1
gun_control1.0-8140,0,0,1,washington post,2000,10,5,20001005,1,0,0
gun_control1.0-8142,0,0,1,philadelphia inquirer,2000,10,4,20001004,0,0,1
gun_control1.0-8149,0,0,1,st. louis post-dispatch,2000,10,3,20001003,0,0,1
gun_control1.0-8153,0,0,1,washington post,2000,10,1,20001001,0,0,1
gun_control1.0-8157,0,0,1,palm beach post,2000,9,29,20000929,0,0,1
gun_control1.0-8159,0,0,1,palm beach post,2000,9,26,20000926,0,0,1
gun_control1.0-8168,0,0,1,st. petersburg times,2000,9,24,20000924,1,0,0
gun_control1.0-8172,0,0,1,washington post,2000,9,22,20000922,0,1,0
gun_control1.0-8174,0,1,0,atlanta journal and constitution,2000,9,20,20000920,0,0,1
gun_control1.0-8175,0,0,1,atlanta journal and constitution,2000,9,20,20000920,0,0,1
gun_control1.0-8179,0,0,1,denver post,2000,9,19,20000919,0,0,1
gun_control1.0-8183,0,0,1,denver post,2000,9,17,20000917,0,0,1
gun_control1.0-8186,0,0,1,washington post,2000,9,17,20000917,0,0,1
gun_control1.0-8187,0,0,1,denver post,2000,9,16,20000916,1,0,0
gun_control1.0-819,0,0,1,usa today,1989,3,17,19890317,0,1,0
gun_control1.0-8193,0,0,1,herald-sun,2000,9,15,20000915,0,0,1
gun_control1.0-8195,0,0,1,herald-sun,2000,9,15,20000915,1,0,0
gun_control1.0-8198,0,0,1,washington post,2000,9,15,20000915,0,1,0
gun_control1.0-82,0,0,1,palm beach post,1988,10,17,19881017,1,0,0
gun_control1.0-8209,0,0,1,st. petersburg times,2000,9,12,20000912,0,0,1
gun_control1.0-8213,0,0,1,denver post,2000,9,9,20000909,0,0,1
gun_control1.0-8214,0,0,1,denver post,2000,9,9,20000909,1,0,0
gun_control1.0-8216,0,0,1,denver post,2000,9,8,20000908,0,0,1
gun_control1.0-8219,0,0,1,st. louis post-dispatch,2000,9,7,20000907,0,0,1
gun_control1.0-8220,0,0,1,st. louis post-dispatch,2000,9,7,20000907,1,0,0
gun_control1.0-8223,0,1,0,new york times,2000,9,6,20000906,0,0,1
gun_control1.0-8225,0,0,1,philadelphia inquirer,2000,9,6,20000906,1,0,0
gun_control1.0-8227,0,0,1,denver post,2000,9,5,20000905,0,0,1
gun_control1.0-823,0,1,0,palm beach post,1989,3,16,19890316,1,0,0
gun_control1.0-8233,0,0,1,palm beach post,2000,9,2,20000902,1,0,0
gun_control1.0-8235,0,0,1,denver post,2000,9,1,20000901,0,0,1
gun_control1.0-8236,0,1,0,denver post,2000,8,31,20000831,1,0,0
gun_control1.0-8237,0,0,1,philadelphia inquirer,2000,8,31,20000831,0,0,1
gun_control1.0-824,0,0,1,usa today,1989,3,16,19890316,0,1,0
gun_control1.0-8242,0,0,1,palm beach post,2000,8,29,20000829,1,0,0
gun_control1.0-8243,0,0,1,palm beach post,2000,8,26,20000826,1,0,0
gun_control1.0-8245,0,0,1,philadelphia inquirer,2000,8,25,20000825,0,0,1
gun_control1.0-8246,0,0,1,philadelphia inquirer,2000,8,24,20000824,0,0,1
gun_control1.0-8250,0,0,1,denver post,2000,8,23,20000823,0,0,1
gun_control1.0-8251,0,0,1,herald-sun,2000,8,23,20000823,1,0,0
gun_control1.0-8254,0,0,1,daily news,2000,8,22,20000822,0,0,1
gun_control1.0-8255,0,0,1,denver post,2000,8,22,20000822,0,0,1
gun_control1.0-8258,0,1,0,saint paul pioneer press,2000,8,22,20000822,0,0,1
gun_control1.0-8260,0,0,1,st. petersburg times,2000,8,22,20000822,0,0,1
gun_control1.0-8263,0,0,1,washington post,2000,8,22,20000822,0,0,1
gun_control1.0-8266,0,0,1,palm beach post,2000,8,20,20000820,1,0,0
gun_control1.0-8269,0,0,1,atlanta journal and constitution,2000,8,18,20000818,0,0,1
gun_control1.0-8271,0,1,0,daily news,2000,8,18,20000818,1,0,0
gun_control1.0-8275,0,0,1,new york times,2000,8,17,20000817,0,0,1
gun_control1.0-8278,0,0,1,daily news,2000,8,16,20000816,0,0,1
gun_control1.0-8281,0,0,1,daily news,2000,8,14,20000814,0,0,1
gun_control1.0-8283,0,0,1,denver post,2000,8,14,20000814,0,0,1
gun_control1.0-8284,0,0,1,palm beach post,2000,8,14,20000814,0,0,1
gun_control1.0-8289,0,0,1,san jose mercury news,2000,8,11,20000811,1,0,0
gun_control1.0-829,0,0,1,palm beach post,1989,3,14,19890314,0,0,1
gun_control1.0-8290,0,0,1,daily news,2000,8,10,20000810,0,0,1
gun_control1.0-8293,0,0,1,palm beach post,2000,8,8,20000808,0,0,1
gun_control1.0-8296,0,0,1,new york times,2000,8,7,20000807,0,0,1
gun_control1.0-8297,0,0,1,new york times,2000,8,7,20000807,0,1,0
gun_control1.0-8299,0,0,1,washington post,2000,8,7,20000807,1,0,0
gun_control1.0-830,0,0,1,palm beach post,1989,3,14,19890314,0,0,1
gun_control1.0-8303,0,0,1,washington post,2000,8,6,20000806,1,0,0
gun_control1.0-8308,0,0,1,st. petersburg times,2000,8,4,20000804,0,0,1
gun_control1.0-8314,0,0,1,denver post,2000,8,2,20000802,0,0,1
gun_control1.0-8315,0,0,1,denver post,2000,8,2,20000802,0,0,1
gun_control1.0-8321,0,0,1,st. petersburg times,2000,8,1,20000801,1,0,0
gun_control1.0-8324,0,0,1,atlanta journal and constitution,2002,3,29,20020329,0,0,1
gun_control1.0-8326,0,0,1,herald-sun,2002,3,28,20020328,0,0,1
gun_control1.0-8330,0,0,1,denver post,2002,3,26,20020326,0,0,1
gun_control1.0-8334,0,1,0,daily news,2002,3,22,20020322,1,0,0
gun_control1.0-8336,0,0,1,denver post,2002,3,21,20020321,0,0,1
gun_control1.0-8338,0,0,1,st. louis post-dispatch,2002,3,21,20020321,0,1,0
gun_control1.0-8343,0,0,1,new york times,2002,3,17,20020317,1,0,0
gun_control1.0-8344,0,0,1,san jose mercury news,2002,3,15,20020315,0,0,1
gun_control1.0-8346,0,0,1,saint paul pioneer press,2002,3,14,20020314,1,0,0
gun_control1.0-835,0,0,1,st. louis post-dispatch,1989,3,10,19890310,0,0,1
gun_control1.0-8352,0,0,1,washington post,2002,3,9,20020309,0,1,0
gun_control1.0-8356,0,1,0,st. petersburg times,2002,3,5,20020305,0,0,1
gun_control1.0-8358,0,1,0,st. louis post-dispatch,2002,3,4,20020304,1,0,0
gun_control1.0-8359,0,0,1,denver post,2002,3,1,20020301,0,1,0
gun_control1.0-836,0,1,0,palm beach post,1989,3,9,19890309,0,0,1
gun_control1.0-8360,0,0,1,denver post,2002,2,28,20020228,0,1,0
gun_control1.0-8363,0,0,1,washington post,2002,2,28,20020228,1,0,0
gun_control1.0-8367,0,0,1,saint paul pioneer press,2002,2,25,20020225,0,0,1
gun_control1.0-8370,0,0,1,st. petersburg times,2002,2,24,20020224,0,0,1
gun_control1.0-8374,0,0,1,denver post,2002,2,21,20020221,0,0,1
gun_control1.0-8376,0,0,1,atlanta journal and constitution,2002,2,20,20020220,0,1,0
gun_control1.0-8381,0,0,1,saint paul pioneer press,2002,2,16,20020216,0,0,1
gun_control1.0-8383,0,0,1,denver post,2002,2,15,20020215,1,0,0
gun_control1.0-839,0,0,1,st. louis post-dispatch,1989,3,9,19890309,0,0,1
gun_control1.0-8394,0,0,1,washington post,2002,2,7,20020207,0,1,0
gun_control1.0-8399,0,0,1,saint paul pioneer press,2002,1,28,20020128,1,0,0
gun_control1.0-840,0,0,1,palm beach post,1989,3,8,19890308,1,0,0
gun_control1.0-8406,0,0,1,atlanta journal and constitution,2002,1,21,20020121,0,0,1
gun_control1.0-8412,0,0,1,saint paul pioneer press,2002,1,17,20020117,0,1,0
gun_control1.0-8415,0,0,1,washington post,2002,1,17,20020117,1,0,0
gun_control1.0-8419,0,0,1,new york times,2002,1,11,20020111,0,0,1
gun_control1.0-8425,0,0,1,philadelphia inquirer,2001,12,27,20011227,0,0,1
gun_control1.0-8427,0,0,1,philadelphia inquirer,2001,12,20,20011220,0,0,1
gun_control1.0-843,0,0,1,st. louis post-dispatch,1989,3,4,19890304,0,0,1
gun_control1.0-8431,0,0,1,new york times,2001,12,16,20011216,1,0,0
gun_control1.0-8432,0,0,1,san jose mercury news,2001,12,16,20011216,0,0,1
gun_control1.0-8433,0,0,1,washington post,2001,12,16,20011216,0,0,1
gun_control1.0-8435,0,0,1,washington post,2001,12,11,20011211,0,0,1
gun_control1.0-8436,0,0,1,st. petersburg times,2001,12,10,20011210,0,1,0
gun_control1.0-8438,0,0,1,st. petersburg times,2001,12,9,20011209,1,0,0
gun_control1.0-8442,0,0,1,atlanta journal and constitution,2001,12,7,20011207,0,0,1
gun_control1.0-8443,0,1,0,washington post,2001,12,7,20011207,0,1,0
gun_control1.0-8444,0,0,1,new york times,2001,12,6,20011206,0,0,1
gun_control1.0-8448,0,0,1,st. louis post-dispatch,2001,12,1,20011201,0,0,1
gun_control1.0-8451,0,0,1,denver post,2001,11,27,20011127,0,1,0
gun_control1.0-846,0,0,1,st. louis post-dispatch,1989,3,3,19890303,0,0,1
gun_control1.0-8463,0,0,1,new york times,2001,11,20,20011120,0,0,1
gun_control1.0-8465,0,0,1,denver post,2001,11,14,20011114,1,0,0
gun_control1.0-8466,0,0,1,st. petersburg times,2001,11,14,20011114,1,0,0
gun_control1.0-847,0,0,1,palm beach post,1989,3,2,19890302,0,0,1
gun_control1.0-8470,0,0,1,denver post,2001,11,11,20011111,1,0,0
gun_control1.0-8471,0,0,1,palm beach post,2001,11,11,20011111,1,0,0
gun_control1.0-8472,0,0,1,washington post,2001,11,11,20011111,0,0,1
gun_control1.0-8473,0,0,1,palm beach post,2001,11,10,20011110,1,0,0
gun_control1.0-8477,0,1,0,philadelphia inquirer,2001,11,6,20011106,1,0,0
gun_control1.0-8479,0,1,0,saint paul pioneer press,2001,11,5,20011105,1,0,0
gun_control1.0-848,0,0,1,st. louis post-dispatch,1989,3,2,19890302,0,0,1
gun_control1.0-8485,0,0,1,denver post,2001,10,29,20011029,1,0,0
gun_control1.0-8487,0,0,1,washington post,2001,10,26,20011026,1,0,0
gun_control1.0-849,0,0,1,st. louis post-dispatch,1989,3,1,19890301,0,0,1
gun_control1.0-8492,0,0,1,herald-sun,2001,10,19,20011019,1,0,0
gun_control1.0-8494,0,0,1,washington post,2001,10,18,20011018,0,0,1
gun_control1.0-8495,0,0,1,denver post,2001,10,17,20011017,0,1,0
gun_control1.0-85,0,0,1,new york times,1988,10,9,19881009,0,1,0
gun_control1.0-8501,0,1,0,washington post,2001,10,17,20011017,1,0,0
gun_control1.0-8503,0,0,1,new york times,2001,10,16,20011016,0,0,1
gun_control1.0-8506,0,0,1,daily news,2001,10,15,20011015,1,0,0
gun_control1.0-8507,0,1,0,denver post,2001,10,14,20011014,1,0,0
gun_control1.0-8511,0,0,1,st. louis post-dispatch,2001,10,14,20011014,0,0,1
gun_control1.0-8514,0,1,0,palm beach post,2001,10,12,20011012,1,0,0
gun_control1.0-8519,0,0,1,st. louis post-dispatch,2001,10,10,20011010,1,0,0
gun_control1.0-8521,0,0,1,washington post,2001,10,5,20011005,1,0,0
gun_control1.0-8523,0,0,1,saint paul pioneer press,2001,10,4,20011004,0,1,0
gun_control1.0-8524,0,0,1,palm beach post,2001,10,2,20011002,1,0,0
gun_control1.0-8534,0,0,1,san jose mercury news,2001,9,14,20010914,0,0,1
gun_control1.0-8538,0,0,1,st. louis post-dispatch,2001,9,5,20010905,0,0,1
gun_control1.0-8539,0,0,1,denver post,2001,9,2,20010902,1,0,0
gun_control1.0-854,0,0,1,usa today,1989,3,1,19890301,0,0,1
gun_control1.0-8541,0,0,1,daily news,2001,8,26,20010826,0,1,0
gun_control1.0-8544,0,0,1,new york times,2001,8,24,20010824,1,0,0
gun_control1.0-8547,0,1,0,denver post,2001,8,23,20010823,0,0,1
gun_control1.0-8551,0,0,1,palm beach post,2001,8,17,20010817,0,0,1
gun_control1.0-8553,0,0,1,washington post,2001,8,13,20010813,0,0,1
gun_control1.0-8556,0,0,1,philadelphia inquirer,2001,8,10,20010810,1,0,0
gun_control1.0-8558,0,0,1,denver post,2001,8,7,20010807,1,0,0
gun_control1.0-856,0,0,1,st. louis post-dispatch,1989,2,27,19890227,0,0,1
gun_control1.0-8560,0,0,1,new york times,2001,8,7,20010807,1,0,0
gun_control1.0-8561,0,1,0,philadelphia inquirer,2001,8,7,20010807,0,0,1
gun_control1.0-8568,0,0,1,st. louis post-dispatch,2001,8,3,20010803,1,0,0
gun_control1.0-8569,0,0,1,atlanta journal and constitution,2001,8,2,20010802,0,0,1
gun_control1.0-8572,0,0,1,washington post,2001,7,30,20010730,0,0,1
gun_control1.0-858,0,1,0,st. petersburg times,1989,2,24,19890224,0,0,1
gun_control1.0-8580,0,0,1,st. petersburg times,2001,7,24,20010724,0,0,1
gun_control1.0-8584,0,0,1,new york times,2001,7,22,20010722,1,0,0
gun_control1.0-8587,0,0,1,washington post,2001,7,22,20010722,1,0,0
gun_control1.0-859,0,0,1,st. louis post-dispatch,1989,2,24,19890224,0,1,0
gun_control1.0-8590,0,0,1,washington post,2001,7,21,20010721,0,1,0
gun_control1.0-8591,0,0,1,atlanta journal and constitution,2001,7,19,20010719,0,0,1
gun_control1.0-8599,0,0,1,denver post,2001,7,15,20010715,1,0,0
gun_control1.0-860,0,0,1,st. louis post-dispatch,1989,2,23,19890223,0,0,1
gun_control1.0-8603,0,0,1,atlanta journal and constitution,2001,7,11,20010711,0,1,0
gun_control1.0-8604,0,0,1,atlanta journal and constitution,2001,7,10,20010710,1,0,0
gun_control1.0-8606,0,0,1,new york times,2001,7,10,20010710,1,0,0
gun_control1.0-8608,0,0,1,washington post,2001,7,10,20010710,1,0,0
gun_control1.0-8610,0,0,1,palm beach post,2001,7,9,20010709,0,0,1
gun_control1.0-8613,0,0,1,new york times,2001,7,8,20010708,1,0,0
gun_control1.0-8615,0,0,1,atlanta journal and constitution,2001,7,6,20010706,0,0,1
gun_control1.0-8617,0,0,1,new york times,2001,7,5,20010705,0,0,1
gun_control1.0-8620,0,0,1,san jose mercury news,2001,7,4,20010704,0,0,1
gun_control1.0-8621,0,0,1,new york times,2001,7,3,20010703,0,0,1
gun_control1.0-8626,0,0,1,herald-sun,2001,7,2,20010702,0,0,1
gun_control1.0-8632,0,0,1,denver post,2001,6,29,20010629,1,0,0
gun_control1.0-8635,0,0,1,philadelphia inquirer,2001,6,29,20010629,0,0,1
gun_control1.0-8644,0,0,1,washington post,2001,6,23,20010623,1,0,0
gun_control1.0-8647,0,0,1,palm beach post,2001,6,19,20010619,0,0,1
gun_control1.0-865,0,0,1,palm beach post,1989,2,19,19890219,0,0,1
gun_control1.0-8652,0,1,0,denver post,2001,6,12,20010612,0,0,1
gun_control1.0-8657,0,0,1,herald-sun,2001,6,7,20010607,0,0,1
gun_control1.0-8658,0,0,1,washington post,2001,6,6,20010606,0,0,1
gun_control1.0-8660,0,1,0,new york times,2001,6,3,20010603,0,0,1
gun_control1.0-8661,0,0,1,new york times,2001,6,3,20010603,0,0,1
gun_control1.0-8669,0,0,1,washington post,2001,5,24,20010524,1,0,0
gun_control1.0-8670,0,0,1,philadelphia inquirer,2001,5,22,20010522,0,0,1
gun_control1.0-8671,0,0,1,philadelphia inquirer,2001,5,20,20010520,1,0,0
gun_control1.0-8681,0,0,1,washington post,2001,5,17,20010517,0,0,1
gun_control1.0-8683,0,0,1,washington post,2001,5,17,20010517,0,0,1
gun_control1.0-8684,0,0,1,atlanta journal and constitution,2001,5,16,20010516,0,0,1
gun_control1.0-8685,0,0,1,daily news,2001,5,16,20010516,1,0,0
gun_control1.0-8687,0,0,1,saint paul pioneer press,2001,5,16,20010516,0,0,1
gun_control1.0-869,0,0,1,palm beach post,1989,2,15,19890215,0,0,1
gun_control1.0-8696,0,0,1,denver post,2001,5,14,20010514,0,1,0
gun_control1.0-8697,0,0,1,palm beach post,2001,5,14,20010514,0,0,1
gun_control1.0-8699,0,0,1,saint paul pioneer press,2001,5,14,20010514,0,1,0
gun_control1.0-8702,0,0,1,washington post,2001,5,14,20010514,0,0,1
gun_control1.0-8703,0,0,1,new york times,2001,5,13,20010513,0,0,1
gun_control1.0-8707,0,0,1,palm beach post,2001,5,12,20010512,0,0,1
gun_control1.0-8708,0,0,1,san jose mercury news,2001,5,12,20010512,0,0,1
gun_control1.0-8709,0,0,1,saint paul pioneer press,2001,5,10,20010510,1,0,0
gun_control1.0-8711,0,0,1,washington post,2001,5,7,20010507,0,0,1
gun_control1.0-8713,0,0,1,san jose mercury news,2001,5,6,20010506,0,1,0
gun_control1.0-8718,0,0,1,saint paul pioneer press,2001,5,3,20010503,0,0,1
gun_control1.0-872,0,0,1,palm beach post,1989,2,12,19890212,0,0,1
gun_control1.0-8721,0,0,1,new york times,2001,5,1,20010501,0,0,1
gun_control1.0-8727,0,0,1,washington post,2001,4,28,20010428,0,0,1
gun_control1.0-8730,0,0,1,atlanta journal and constitution,2001,4,25,20010425,0,0,1
gun_control1.0-8732,0,1,0,washington post,2001,4,22,20010422,0,0,1
gun_control1.0-8735,0,0,1,atlanta journal and constitution,2001,4,20,20010420,0,0,1
gun_control1.0-8739,0,0,1,washington post,2001,4,18,20010418,0,0,1
gun_control1.0-8740,0,0,1,washington post,2001,4,18,20010418,0,0,1
gun_control1.0-8742,0,0,1,st. louis post-dispatch,2001,4,15,20010415,0,0,1
gun_control1.0-8747,0,0,1,herald-sun,2001,4,13,20010413,0,1,0
gun_control1.0-875,0,0,1,new york times,1989,2,9,19890209,0,0,1
gun_control1.0-8752,0,0,1,st. petersburg times,2001,4,8,20010408,0,0,1
gun_control1.0-8754,0,0,1,washington post,2001,4,6,20010406,1,0,0
gun_control1.0-8759,0,0,1,washington post,2001,4,2,20010402,0,0,1
gun_control1.0-8760,0,0,1,denver post,2001,4,1,20010401,0,0,1
gun_control1.0-8767,0,0,1,san jose mercury news,2002,12,19,20021219,0,1,0
gun_control1.0-8768,0,0,1,san jose mercury news,2002,12,18,20021218,0,0,1
gun_control1.0-877,0,0,1,st. louis post-dispatch,1989,2,8,19890208,0,0,1
gun_control1.0-8771,0,1,0,new york times,2002,12,11,20021211,0,0,1
gun_control1.0-8772,0,0,1,st. louis post-dispatch,2002,12,11,20021211,0,0,1
gun_control1.0-8777,0,0,1,herald-sun,2002,12,7,20021207,0,0,1
gun_control1.0-878,0,0,1,usa today,1989,2,7,19890207,0,0,1
gun_control1.0-8780,0,0,1,san jose mercury news,2002,12,6,20021206,0,0,1
gun_control1.0-8783,0,1,0,st. louis post-dispatch,2002,12,3,20021203,0,0,1
gun_control1.0-8787,0,0,1,palm beach post,2002,11,20,20021120,1,0,0
gun_control1.0-8790,0,0,1,herald-sun,2002,11,18,20021118,1,0,0
gun_control1.0-8792,0,0,1,herald-sun,2002,11,17,20021117,0,0,1
gun_control1.0-8794,0,0,1,new york times,2002,11,16,20021116,0,0,1
gun_control1.0-8800,0,0,1,denver post,2002,11,10,20021110,1,0,0
gun_control1.0-8801,0,0,1,palm beach post,2002,11,8,20021108,0,1,0
gun_control1.0-881,0,0,1,palm beach post,1989,2,4,19890204,0,0,1
gun_control1.0-8815,0,0,1,washington post,2002,10,30,20021030,0,0,1
gun_control1.0-8817,0,0,1,atlanta journal and constitution,2002,10,27,20021027,0,0,1
gun_control1.0-8818,0,1,0,atlanta journal and constitution,2002,10,26,20021026,1,0,0
gun_control1.0-8821,0,0,1,washington post,2002,10,26,20021026,0,0,1
gun_control1.0-8827,0,0,1,palm beach post,2002,10,25,20021025,0,0,1
gun_control1.0-8829,0,0,1,palm beach post,2002,10,24,20021024,0,0,1
gun_control1.0-883,0,0,1,st. louis post-dispatch,1989,2,4,19890204,0,0,1
gun_control1.0-8831,0,0,1,washington post,2002,10,24,20021024,0,0,1
gun_control1.0-8835,0,0,1,new york times,2002,10,22,20021022,0,0,1
gun_control1.0-8838,0,0,1,st. petersburg times,2002,10,21,20021021,0,0,1
gun_control1.0-884,0,0,1,st. louis post-dispatch,1989,2,1,19890201,0,0,1
gun_control1.0-8840,0,0,1,atlanta journal and constitution,2002,10,20,20021020,0,0,1
gun_control1.0-8845,0,0,1,washington post,2002,10,20,20021020,0,0,1
gun_control1.0-8847,0,0,1,herald-sun,2002,10,18,20021018,0,1,0
gun_control1.0-8851,0,0,1,washington post,2002,10,18,20021018,0,0,1
gun_control1.0-8853,0,0,1,philadelphia inquirer,2002,10,17,20021017,0,0,1
gun_control1.0-8855,0,0,1,washington post,2002,10,17,20021017,0,1,0
gun_control1.0-8857,0,0,1,atlanta journal and constitution,2002,10,16,20021016,0,1,0
gun_control1.0-8864,0,0,1,palm beach post,2002,10,14,20021014,1,0,0
gun_control1.0-8865,0,0,1,saint paul pioneer press,2002,10,14,20021014,0,0,1
gun_control1.0-8866,0,1,0,washington post,2002,10,14,20021014,1,0,0
gun_control1.0-8871,0,0,1,atlanta journal and constitution,2002,10,11,20021011,0,0,1
