,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,Pro,Neutral,Anti
Tobacco1.0-4416,0,0,1,st. louis post-dispatch,2005,3,2,20050302,1,0,0
Tobacco1.0-4410,0,0,1,herald-sun,2005,3,3,20050303,0,0,1
Tobacco1.0-23270,0,1,0,new york times,2000,7,9,20000709,0,0,1
Tobacco1.0-3726,0,0,1,saint paul pioneer press,2000,1,12,20000112,0,0,1
Tobacco1.0-25700,0,1,0,daily news,2006,10,12,20061012,0,0,1
Tobacco1.0-9962,0,0,1,new york times,1996,6,14,19960614,1,0,0
Tobacco1.0-4418,0,0,1,atlanta journal and constitution,2005,3,1,20050301,0,0,1
Tobacco1.0-25707,0,0,1,saint paul pioneer press,2006,10,12,20061012,0,0,1
Tobacco1.0-8995,0,0,1,new york times,1991,7,13,19910713,0,0,1
Tobacco1.0-25942,0,0,1,washington post,2007,10,17,20071017,0,0,1
Tobacco1.0-25235,0,0,1,philadelphia inquirer,2006,6,21,20060621,1,0,0
Tobacco1.0-9091,0,0,1,usa today,1992,11,24,19921124,0,0,1
Tobacco1.0-15275,0,0,1,st. louis post-dispatch,1998,11,18,19981118,0,0,1
Tobacco1.0-2101,0,0,1,atlanta journal and constitution,1996,1,3,19960103,0,0,1
Tobacco1.0-7467,0,0,1,san jose mercury news,1994,6,23,19940623,0,0,1
Tobacco1.0-11030,0,0,1,palm beach post,1996,9,22,19960922,0,0,1
Tobacco1.0-3504,0,0,1,new york times,2000,3,4,20000304,0,0,1
Tobacco1.0-3505,0,0,1,new york times,2000,3,4,20000304,1,0,0
Tobacco1.0-3502,0,0,1,washington post,2000,3,5,20000305,0,0,1
Tobacco1.0-23018,0,0,1,saint paul pioneer press,2000,8,22,20000822,0,0,1
Tobacco1.0-17043,0,0,1,saint paul pioneer press,1998,3,22,19980322,0,0,1
Tobacco1.0-27072,0,0,1,st. louis post-dispatch,1990,3,1,19900301,0,0,1
Tobacco1.0-23013,0,0,1,st. louis post-dispatch,2000,8,25,20000825,0,0,1
Tobacco1.0-7860,0,0,1,usa today,1994,4,12,19940412,1,0,0
Tobacco1.0-8269,0,0,1,herald-sun,1996,5,29,19960529,1,0,0
Tobacco1.0-24059,0,0,1,new york times,2003,4,10,20030410,1,0,0
Tobacco1.0-25233,0,0,1,saint paul pioneer press,2006,6,22,20060622,1,0,0
Tobacco1.0-2719,0,0,1,palm beach post,1998,1,18,19980118,0,1,0
Tobacco1.0-24722,0,1,0,daily news,2004,3,30,20040330,0,0,1
Tobacco1.0-24056,0,0,1,atlanta journal and constitution,2003,4,10,20030410,0,0,1
Tobacco1.0-2248,0,0,1,st. petersburg times,1997,3,19,19970319,1,0,0
Tobacco1.0-2221,0,0,1,san jose mercury news,1997,3,21,19970321,0,0,1
Tobacco1.0-26146,0,0,1,saint paul pioneer press,2007,6,21,20070621,0,0,1
Tobacco1.0-24615,0,0,1,new york times,2003,12,12,20031212,1,0,0
Tobacco1.0-9150,0,0,1,st. louis post-dispatch,1992,11,6,19921106,1,0,0
Tobacco1.0-26143,0,1,0,new york times,2007,6,22,20070622,0,0,1
Tobacco1.0-26141,0,1,0,st. louis post-dispatch,2007,6,25,20070625,1,0,0
Tobacco1.0-27493,0,0,1,st. louis post-dispatch,1992,1,3,19920103,0,0,1
Tobacco1.0-24619,0,0,1,daily news,2003,12,11,20031211,0,1,0
Tobacco1.0-26388,0,1,0,san jose mercury news,2012,11,7,20121107,0,0,1
Tobacco1.0-4562,0,0,1,atlanta journal and constitution,2005,1,23,20050123,0,1,0
Tobacco1.0-15695,0,1,0,new york times,1998,12,2,19981202,1,0,0
Tobacco1.0-4566,0,0,1,san jose mercury news,2005,1,22,20050122,0,1,0
Tobacco1.0-3612,0,0,1,saint paul pioneer press,2000,2,7,20000207,0,0,1
Tobacco1.0-8867,0,0,1,usa today,1991,10,8,19911008,0,0,1
Tobacco1.0-8860,0,0,1,usa today,1991,10,10,19911010,1,0,0
Tobacco1.0-3341,0,0,1,washington post,1999,1,5,19990105,0,1,0
Tobacco1.0-8647,0,1,0,st. petersburg times,1996,4,8,19960408,0,0,1
Tobacco1.0-9117,0,0,1,atlanta journal and constitution,1992,11,17,19921117,0,0,1
Tobacco1.0-15196,0,0,1,st. petersburg times,1998,11,22,19981122,0,0,1
Tobacco1.0-2819,0,1,0,san jose mercury news,1998,1,8,19980108,0,0,1
Tobacco1.0-2818,0,0,1,philadelphia inquirer,1998,1,8,19980108,0,0,1
Tobacco1.0-9112,0,0,1,st. petersburg times,1992,11,18,19921118,0,0,1
Tobacco1.0-4343,0,0,1,san jose mercury news,2005,3,20,20050320,0,0,1
Tobacco1.0-24437,0,0,1,washington post,2003,7,29,20030729,0,0,1
Tobacco1.0-24122,0,0,1,st. louis post-dispatch,2003,4,3,20030403,0,0,1
Tobacco1.0-21769,0,0,1,new york times,2009,8,25,20090825,0,0,1
Tobacco1.0-15199,0,1,0,atlanta journal and constitution,1998,11,21,19981121,0,0,1
Tobacco1.0-25381,0,0,1,philadelphia inquirer,2006,5,1,20060501,0,0,1
Tobacco1.0-20110,0,0,1,saint paul pioneer press,2004,7,12,20040712,0,0,1
Tobacco1.0-9635,0,1,0,new york times,1995,7,16,19950716,0,0,1
Tobacco1.0-9008,0,0,1,atlanta journal and constitution,1991,7,5,19910705,0,0,1
Tobacco1.0-15865,0,0,1,new york times,1999,5,30,19990530,0,1,0
Tobacco1.0-27380,0,0,1,atlanta journal and constitution,1992,2,18,19920218,0,0,1
Tobacco1.0-27384,0,0,1,st. petersburg times,1992,2,17,19920217,0,0,1
Tobacco1.0-719,0,1,0,new york times,1993,3,21,19930321,0,0,1
Tobacco1.0-12017,0,0,1,st. petersburg times,1997,4,22,19970422,0,0,1
Tobacco1.0-9590,0,0,1,daily news,1995,7,24,19950724,0,0,1
Tobacco1.0-9597,0,0,1,philadelphia inquirer,1995,7,23,19950723,0,0,1
Tobacco1.0-18748,0,1,0,daily news,2002,8,6,20020806,0,0,1
Tobacco1.0-9609,0,1,0,denver post,1995,7,20,19950720,1,0,0
Tobacco1.0-27143,0,0,1,usa today,1990,2,6,19900206,0,0,1
Tobacco1.0-9602,0,0,1,washington post,1995,7,23,19950723,0,0,1
Tobacco1.0-7569,0,0,1,usa today,1994,6,6,19940606,0,0,1
Tobacco1.0-15998,0,0,1,st. louis post-dispatch,1999,4,27,19990427,0,1,0
Tobacco1.0-892,0,0,1,palm beach post,1993,1,29,19930129,1,0,0
Tobacco1.0-15995,0,0,1,philadelphia inquirer,1999,4,27,19990427,0,0,1
Tobacco1.0-20600,0,1,0,st. louis post-dispatch,2005,7,2,20050702,0,0,1
Tobacco1.0-896,0,0,1,st. louis post-dispatch,1993,1,28,19930128,0,0,1
Tobacco1.0-16118,0,0,1,st. louis post-dispatch,1999,4,7,19990407,0,0,1
Tobacco1.0-17823,0,0,1,new york times,2000,11,21,20001121,0,0,1
Tobacco1.0-1603,0,0,1,new york times,1995,1,14,19950114,0,0,1
Tobacco1.0-21735,0,0,1,washington post,2009,9,17,20090917,0,0,1
Tobacco1.0-21736,0,0,1,new york times,2009,9,16,20090916,1,0,0
Tobacco1.0-21737,0,0,1,philadelphia inquirer,2009,9,16,20090916,0,0,1
Tobacco1.0-9025,0,0,1,new york times,1992,12,23,19921223,0,0,1
Tobacco1.0-2513,0,0,1,herald-sun,1997,1,25,19970125,0,1,0
Tobacco1.0-12163,0,0,1,st. louis post-dispatch,1997,4,8,19970408,0,0,1
Tobacco1.0-9029,0,0,1,washington post,1992,12,23,19921223,0,0,1
Tobacco1.0-21764,0,0,1,st. louis post-dispatch,2009,8,28,20090828,1,0,0
Tobacco1.0-2928,0,1,0,atlanta journal and constitution,1999,3,19,19990319,1,0,0
Tobacco1.0-15519,0,0,1,saint paul pioneer press,1998,10,4,19981004,0,1,0
Tobacco1.0-20284,0,0,1,washington post,2004,6,3,20040603,0,0,1
Tobacco1.0-6306,0,1,0,san jose mercury news,2011,5,12,20110512,0,0,1
Tobacco1.0-26014,0,0,1,saint paul pioneer press,2007,8,29,20070829,1,0,0
Tobacco1.0-9876,0,0,1,new york times,1996,6,30,19960630,1,0,0
Tobacco1.0-19600,0,0,1,herald-sun,2004,12,23,20041223,0,0,1
Tobacco1.0-24869,0,0,1,new york times,2004,2,11,20040211,1,0,0
Tobacco1.0-2517,0,0,1,st. petersburg times,1997,1,25,19970125,0,1,0
Tobacco1.0-14024,0,0,1,san jose mercury news,1997,12,21,19971221,0,0,1
Tobacco1.0-4186,0,0,1,washington post,2002,2,7,20020207,0,0,1
Tobacco1.0-10012,0,0,1,denver post,1995,12,29,19951229,0,0,1
Tobacco1.0-18410,0,0,1,daily news,2001,6,23,20010623,0,0,1
Tobacco1.0-18268,0,1,0,st. petersburg times,2001,8,14,20010814,0,0,1
Tobacco1.0-7671,0,0,1,san jose mercury news,1994,5,17,19940517,0,0,1
Tobacco1.0-9935,0,0,1,herald-sun,1996,6,20,19960620,0,0,1
Tobacco1.0-18261,0,0,1,philadelphia inquirer,2001,8,16,20010816,0,0,1
Tobacco1.0-17913,0,0,1,daily news,2000,10,25,20001025,0,0,1
Tobacco1.0-23594,0,0,1,herald-sun,2003,1,27,20030127,1,0,0
Tobacco1.0-17915,0,1,0,st. louis post-dispatch,2000,10,23,20001023,0,0,1
Tobacco1.0-23703,0,0,1,denver post,2003,6,25,20030625,0,0,1
Tobacco1.0-4850,0,0,1,saint paul pioneer press,2006,1,19,20060119,0,1,0
Tobacco1.0-7886,0,0,1,usa today,1994,4,5,19940405,0,0,1
Tobacco1.0-10781,0,0,1,st. louis post-dispatch,1994,12,4,19941204,0,0,1
Tobacco1.0-6152,0,0,1,st. louis post-dispatch,2010,1,28,20100128,0,0,1
Tobacco1.0-26964,0,0,1,palm beach post,1990,5,17,19900517,0,0,1
Tobacco1.0-26966,0,0,1,palm beach post,1990,5,15,19900515,0,0,1
Tobacco1.0-3851,0,0,1,saint paul pioneer press,2001,3,7,20010307,0,0,1
Tobacco1.0-25093,0,0,1,new york times,2006,7,26,20060726,1,0,0
Tobacco1.0-21082,0,0,1,daily news,2005,10,26,20051026,0,0,1
Tobacco1.0-9336,0,0,1,usa today,1995,8,23,19950823,0,0,1
Tobacco1.0-21087,0,0,1,daily news,2005,10,25,20051025,0,0,1
Tobacco1.0-5160,0,0,1,new york times,2007,1,19,20070119,0,0,1
Tobacco1.0-5161,0,0,1,new york times,2007,1,19,20070119,0,0,1
Tobacco1.0-19808,0,0,1,washington post,2004,10,12,20041012,0,0,1
Tobacco1.0-14484,0,0,1,st. louis post-dispatch,1998,2,8,19980208,0,0,1
Tobacco1.0-10306,0,0,1,new york times,1995,10,17,19951017,0,0,1
Tobacco1.0-11159,0,0,1,washington post,1996,9,3,19960903,1,0,0
Tobacco1.0-14480,0,1,0,philadelphia inquirer,1998,2,8,19980208,0,0,1
Tobacco1.0-10650,0,0,1,new york times,1993,9,28,19930928,1,0,0
Tobacco1.0-1104,0,0,1,new york times,1994,3,8,19940308,1,0,0
Tobacco1.0-13474,0,0,1,new york times,1997,8,5,19970805,1,0,0
Tobacco1.0-8398,0,0,1,philadelphia inquirer,1996,5,8,19960508,0,0,1
Tobacco1.0-10659,0,0,1,usa today,1993,9,23,19930923,0,0,1
Tobacco1.0-18930,0,0,1,washington post,2002,6,9,20020609,0,0,1
Tobacco1.0-23446,0,0,1,herald-sun,2003,3,8,20030308,1,0,0
Tobacco1.0-4599,0,0,1,new york times,2005,1,9,20050109,0,1,0
Tobacco1.0-20736,0,0,1,san jose mercury news,2005,5,31,20050531,0,0,1
Tobacco1.0-3562,0,0,1,daily news,2000,2,18,20000218,0,0,1
Tobacco1.0-18223,0,0,1,washington post,2001,9,2,20010902,1,0,0
Tobacco1.0-23708,0,0,1,new york times,2003,6,24,20030624,0,0,1
Tobacco1.0-24125,0,0,1,daily news,2003,4,2,20030402,0,0,1
Tobacco1.0-21468,0,0,1,saint paul pioneer press,2008,9,28,20080928,0,0,1
Tobacco1.0-622,0,0,1,new york times,1993,4,15,19930415,0,0,1
Tobacco1.0-21465,0,0,1,usa today,2008,9,30,20080930,0,0,1
Tobacco1.0-21392,0,0,1,atlanta journal and constitution,2008,11,20,20081120,0,1,0
Tobacco1.0-21462,0,0,1,new york times,2008,9,30,20080930,0,0,1
Tobacco1.0-13657,0,0,1,saint paul pioneer press,1997,10,10,19971010,0,0,1
Tobacco1.0-13654,0,0,1,new york times,1997,10,10,19971010,0,1,0
Tobacco1.0-13653,0,0,1,new york times,1997,10,10,19971010,0,1,0
Tobacco1.0-15782,0,0,1,atlanta journal and constitution,1999,6,12,19990612,0,0,1
Tobacco1.0-5290,0,0,1,new york times,2009,6,2,20090602,0,0,1
Tobacco1.0-17352,0,0,1,st. louis post-dispatch,1998,9,6,19980906,0,0,1
Tobacco1.0-5292,0,0,1,st. louis post-dispatch,2009,6,2,20090602,1,0,0
Tobacco1.0-17355,0,0,1,washington post,1998,9,4,19980904,0,0,1
Tobacco1.0-13307,0,0,1,herald-sun,1997,8,23,19970823,0,0,1
Tobacco1.0-17227,0,0,1,denver post,1998,3,4,19980304,0,1,0
Tobacco1.0-13275,0,0,1,st. louis post-dispatch,1997,8,26,19970826,0,1,0
Tobacco1.0-17225,0,1,0,atlanta journal and constitution,1998,3,4,19980304,0,1,0
Tobacco1.0-17224,0,0,1,washington post,1998,3,5,19980305,0,1,0
Tobacco1.0-1045,0,1,0,san jose mercury news,1994,3,21,19940321,0,0,1
Tobacco1.0-14155,0,0,1,denver post,1997,12,2,19971202,0,0,1
Tobacco1.0-5762,0,0,1,new york times,2008,4,10,20080410,0,1,0
Tobacco1.0-14157,0,0,1,washington post,1997,12,2,19971202,0,0,1
Tobacco1.0-5764,0,0,1,philadelphia inquirer,2008,4,10,20080410,0,0,1
Tobacco1.0-13279,0,0,1,st. petersburg times,1997,8,26,19970826,0,0,1
Tobacco1.0-21252,0,1,0,st. louis post-dispatch,2005,8,15,20050815,0,0,1
Tobacco1.0-24447,0,0,1,daily news,2003,7,25,20030725,1,0,0
Tobacco1.0-20422,0,0,1,atlanta journal and constitution,2004,4,29,20040429,0,0,1
Tobacco1.0-13787,0,0,1,saint paul pioneer press,1997,9,19,19970919,0,0,1
Tobacco1.0-11415,0,0,1,san jose mercury news,1996,8,10,19960810,0,0,1
Tobacco1.0-13782,0,0,1,herald-sun,1997,9,19,19970919,0,1,0
Tobacco1.0-20428,0,0,1,st. louis post-dispatch,2004,4,28,20040428,0,0,1
Tobacco1.0-10750,0,0,1,san jose mercury news,1994,12,14,19941214,0,0,1
Tobacco1.0-18242,0,0,1,st. petersburg times,2001,8,26,20010826,0,1,0
Tobacco1.0-786,0,0,1,palm beach post,1993,2,27,19930227,0,0,1
Tobacco1.0-19337,0,0,1,daily news,2002,11,9,20021109,0,0,1
Tobacco1.0-19336,0,1,0,st. petersburg times,2002,11,10,20021110,0,0,1
Tobacco1.0-7725,0,0,1,san jose mercury news,1994,5,5,19940505,0,0,1
Tobacco1.0-17177,0,0,1,washington post,1998,3,10,19980310,0,0,1
Tobacco1.0-22504,0,0,1,herald-sun,2000,6,20,20000620,1,0,0
Tobacco1.0-11926,0,0,1,herald-sun,1997,4,29,19970429,0,0,1
Tobacco1.0-8835,0,0,1,palm beach post,1991,10,22,19911022,0,0,1
Tobacco1.0-19338,0,0,1,daily news,2002,11,7,20021107,0,0,1
Tobacco1.0-12251,0,1,0,atlanta journal and constitution,1997,5,29,19970529,0,0,1
Tobacco1.0-6129,0,0,1,new york times,2010,2,20,20100220,0,0,1
Tobacco1.0-13094,0,0,1,washington post,1997,7,15,19970715,0,0,1
Tobacco1.0-6125,0,0,1,new york times,2010,2,25,20100225,1,0,0
Tobacco1.0-21061,0,0,1,st. louis post-dispatch,2005,11,7,20051107,0,0,1
Tobacco1.0-5610,0,0,1,st. louis post-dispatch,2008,6,12,20080612,1,0,0
Tobacco1.0-5611,0,0,1,washington post,2008,6,12,20080612,0,0,1
Tobacco1.0-21068,0,0,1,daily news,2005,11,4,20051104,0,0,1
Tobacco1.0-3662,0,0,1,atlanta journal and constitution,2000,1,28,20000128,0,0,1
Tobacco1.0-5618,0,0,1,herald-sun,2008,6,10,20080610,0,1,0
Tobacco1.0-6831,0,0,1,atlanta journal and constitution,1992,8,18,19920818,0,0,1
Tobacco1.0-14618,0,0,1,palm beach post,1998,5,21,19980521,0,0,1
Tobacco1.0-15475,0,0,1,new york times,1998,10,14,19981014,1,0,0
Tobacco1.0-19022,0,0,1,saint paul pioneer press,2002,5,15,20020515,0,1,0
Tobacco1.0-19021,0,0,1,saint paul pioneer press,2002,5,16,20020516,0,0,1
Tobacco1.0-19792,0,0,1,st. louis post-dispatch,2004,10,17,20041017,0,0,1
Tobacco1.0-16080,0,0,1,washington post,1999,4,11,19990411,1,0,0
Tobacco1.0-19796,0,0,1,atlanta journal and constitution,2004,10,14,20041014,0,0,1
Tobacco1.0-16318,0,0,1,san jose mercury news,1999,8,25,19990825,0,0,1
Tobacco1.0-1991,0,0,1,palm beach post,1996,2,3,19960203,0,0,1
Tobacco1.0-7616,0,0,1,new york times,1994,5,28,19940528,0,0,1
Tobacco1.0-16316,0,1,0,philadelphia inquirer,1999,8,25,19990825,0,1,0
Tobacco1.0-12322,0,0,1,denver post,1997,5,23,19970523,0,0,1
Tobacco1.0-22511,0,0,1,washington post,2000,6,20,20000620,1,0,0
Tobacco1.0-21227,0,1,0,st. petersburg times,2005,8,21,20050821,0,0,1
Tobacco1.0-25981,0,0,1,atlanta journal and constitution,2007,9,19,20070919,1,0,0
Tobacco1.0-16313,0,0,1,denver post,1999,8,25,19990825,0,0,1
Tobacco1.0-17683,0,0,1,daily news,1998,7,1,19980701,0,0,1
Tobacco1.0-15679,0,0,1,san jose mercury news,1998,12,4,19981204,0,0,1
Tobacco1.0-12431,0,0,1,new york times,1997,5,11,19970511,0,0,1
Tobacco1.0-2737,0,1,0,st. petersburg times,1998,1,17,19980117,0,0,1
Tobacco1.0-16368,0,0,1,san jose mercury news,1999,8,11,19990811,0,0,1
Tobacco1.0-2246,0,0,1,palm beach post,1997,3,19,19970319,1,0,0
Tobacco1.0-22988,0,0,1,st. louis post-dispatch,2000,9,1,20000901,1,0,0
Tobacco1.0-11469,0,0,1,washington post,1996,12,27,19961227,0,0,1
Tobacco1.0-2241,0,0,1,san jose mercury news,1997,3,20,19970320,0,0,1
Tobacco1.0-3568,0,1,0,atlanta journal and constitution,2000,2,17,20000217,0,0,1
Tobacco1.0-12911,0,0,1,saint paul pioneer press,1997,6,4,19970604,0,0,1
Tobacco1.0-1915,0,0,1,st. louis post-dispatch,1996,2,16,19960216,0,0,1
Tobacco1.0-6234,0,0,1,philadelphia inquirer,2011,6,22,20110622,0,1,0
Tobacco1.0-1913,0,1,0,washington post,1996,2,17,19960217,1,0,0
Tobacco1.0-9380,0,0,1,san jose mercury news,1995,8,17,19950817,0,0,1
Tobacco1.0-25394,0,0,1,st. petersburg times,2006,4,26,20060426,0,0,1
Tobacco1.0-6585,0,0,1,san jose mercury news,2012,5,24,20120524,1,0,0
Tobacco1.0-26770,0,1,0,new york times,2013,3,28,20130328,0,0,1
Tobacco1.0-6909,0,0,1,new york times,1992,7,7,19920707,0,0,1
Tobacco1.0-22784,0,0,1,atlanta journal and constitution,2000,4,15,20000415,0,0,1
Tobacco1.0-26779,0,0,1,st. louis post-dispatch,2013,3,23,20130323,0,0,1
Tobacco1.0-19245,0,0,1,denver post,2002,12,9,20021209,0,0,1
Tobacco1.0-6900,0,0,1,st. petersburg times,1992,7,13,19920713,1,0,0
Tobacco1.0-12616,0,0,1,new york times,1997,6,26,19970626,0,0,1
Tobacco1.0-5961,0,0,1,new york times,2010,6,29,20100629,0,0,1
Tobacco1.0-8923,0,1,0,palm beach post,1991,8,30,19910830,0,0,1
Tobacco1.0-16554,0,1,0,atlanta journal and constitution,1999,12,28,19991228,0,0,1
Tobacco1.0-22606,0,0,1,herald-sun,2000,5,30,20000530,0,0,1
Tobacco1.0-21225,0,0,1,saint paul pioneer press,2005,8,21,20050821,0,0,1
Tobacco1.0-9428,0,0,1,daily news,1995,8,12,19950812,0,0,1
Tobacco1.0-18952,0,0,1,washington post,2002,6,6,20020606,0,0,1
Tobacco1.0-11205,0,0,1,atlanta journal and constitution,1996,8,29,19960829,0,0,1
Tobacco1.0-10158,0,0,1,herald-sun,1995,11,17,19951117,1,0,0
Tobacco1.0-18866,0,0,1,atlanta journal and constitution,2002,6,29,20020629,1,0,0
Tobacco1.0-10305,0,0,1,st. louis post-dispatch,1995,10,18,19951018,0,0,1
Tobacco1.0-22289,0,0,1,usa today,2011,9,27,20110927,0,0,1
Tobacco1.0-12989,0,0,1,st. louis post-dispatch,1997,7,25,19970725,1,0,0
Tobacco1.0-24959,0,0,1,st. louis post-dispatch,2004,1,10,20040110,0,0,1
Tobacco1.0-18863,0,0,1,st. louis post-dispatch,2002,6,30,20020630,0,0,1
Tobacco1.0-22285,0,0,1,washington post,2011,10,3,20111003,1,0,0
Tobacco1.0-22287,0,0,1,usa today,2011,9,29,20110929,0,0,1
Tobacco1.0-7506,0,0,1,st. louis post-dispatch,1994,6,18,19940618,0,0,1
Tobacco1.0-7056,0,0,1,st. petersburg times,1992,5,24,19920524,0,0,1
Tobacco1.0-7505,0,0,1,new york times,1994,6,18,19940618,0,0,1
Tobacco1.0-6056,0,0,1,denver post,2010,4,10,20100410,0,0,1
Tobacco1.0-7754,0,0,1,new york times,1994,4,27,19940427,1,0,0
Tobacco1.0-22818,0,0,1,palm beach post,2000,4,10,20000410,1,0,0
Tobacco1.0-7297,0,0,1,atlanta journal and constitution,1993,6,17,19930617,0,1,0
Tobacco1.0-4321,0,0,1,new york times,2005,3,24,20050324,0,0,1
Tobacco1.0-2768,0,0,1,palm beach post,1998,1,15,19980115,1,0,0
Tobacco1.0-23648,0,0,1,denver post,2003,1,10,20030110,0,0,1
Tobacco1.0-21503,0,0,1,washington post,2008,8,31,20080831,0,0,1
Tobacco1.0-23396,0,0,1,st. louis post-dispatch,2003,3,19,20030319,0,0,1
Tobacco1.0-27339,0,0,1,new york times,1992,3,4,19920304,0,0,1
Tobacco1.0-16429,0,0,1,philadelphia inquirer,1999,7,23,19990723,1,0,0
Tobacco1.0-19220,0,0,1,herald-sun,2002,12,14,20021214,0,0,1
Tobacco1.0-11753,0,0,1,st. petersburg times,1996,10,25,19961025,1,0,0
Tobacco1.0-16405,0,0,1,new york times,1999,7,29,19990729,0,1,0
Tobacco1.0-27335,0,0,1,palm beach post,1992,3,5,19920305,0,1,0
Tobacco1.0-25779,0,0,1,usa today,2006,9,18,20060918,0,0,1
Tobacco1.0-4405,0,0,1,herald-sun,2005,3,5,20050305,0,0,1
Tobacco1.0-22279,0,0,1,st. petersburg times,2011,10,5,20111005,1,0,0
Tobacco1.0-349,0,0,1,st. louis post-dispatch,1991,5,6,19910506,0,1,0
Tobacco1.0-10273,0,1,0,usa today,1995,10,27,19951027,0,0,1
Tobacco1.0-7312,0,0,1,atlanta journal and constitution,1993,6,10,19930610,0,0,1
Tobacco1.0-12923,0,0,1,st. petersburg times,1997,6,3,19970603,0,0,1
Tobacco1.0-3352,0,0,1,saint paul pioneer press,1999,1,1,19990101,0,0,1
Tobacco1.0-19223,0,0,1,philadelphia inquirer,2002,12,14,20021214,0,0,1
Tobacco1.0-7475,0,1,0,atlanta journal and constitution,1994,6,22,19940622,0,0,1
Tobacco1.0-7472,0,1,0,usa today,1994,6,23,19940623,1,0,0
Tobacco1.0-7470,0,0,1,usa today,1994,6,23,19940623,0,0,1
Tobacco1.0-7471,0,0,1,usa today,1994,6,23,19940623,0,1,0
Tobacco1.0-2525,0,1,0,st. louis post-dispatch,1997,1,23,19970123,0,0,1
Tobacco1.0-5390,0,0,1,saint paul pioneer press,2009,4,5,20090405,0,1,0
Tobacco1.0-701,0,0,1,st. petersburg times,1993,3,25,19930325,0,0,1
Tobacco1.0-7878,0,1,0,st. louis post-dispatch,1994,4,7,19940407,1,0,0
Tobacco1.0-15217,0,0,1,washington post,1998,11,21,19981121,0,0,1
Tobacco1.0-3577,0,0,1,new york times,2000,2,16,20000216,0,0,1
Tobacco1.0-3576,0,0,1,herald-sun,2000,2,16,20000216,1,0,0
Tobacco1.0-3574,0,0,1,daily news,2000,2,16,20000216,1,0,0
Tobacco1.0-7872,0,0,1,san jose mercury news,1994,4,9,19940409,0,0,1
Tobacco1.0-2314,0,0,1,saint paul pioneer press,1997,3,2,19970302,0,0,1
Tobacco1.0-11029,0,0,1,new york times,1996,9,22,19960922,0,0,1
Tobacco1.0-1449,0,0,1,herald-sun,1995,3,3,19950303,0,0,1
Tobacco1.0-1448,0,0,1,washington post,1995,3,4,19950304,0,0,1
Tobacco1.0-2315,0,0,1,san jose mercury news,1997,3,2,19970302,0,0,1
Tobacco1.0-23022,0,0,1,herald-sun,2000,8,20,20000820,1,0,0
Tobacco1.0-23023,0,1,0,atlanta journal and constitution,2000,8,18,20000818,0,0,1
Tobacco1.0-3440,0,0,1,san jose mercury news,2000,3,21,20000321,0,0,1
Tobacco1.0-136,0,0,1,st. louis post-dispatch,1990,9,20,19900920,0,0,1
Tobacco1.0-24049,0,0,1,new york times,2003,4,12,20030412,0,1,0
Tobacco1.0-10348,0,0,1,st. louis post-dispatch,1995,10,1,19951001,0,0,1
Tobacco1.0-8049,0,0,1,st. louis post-dispatch,1995,5,26,19950526,0,0,1
Tobacco1.0-2831,0,0,1,st. louis post-dispatch,1998,1,7,19980107,1,0,0
Tobacco1.0-8189,0,0,1,san jose mercury news,1995,4,17,19950417,0,0,1
Tobacco1.0-8188,0,0,1,palm beach post,1995,4,17,19950417,0,0,1
Tobacco1.0-24043,0,0,1,st. petersburg times,2003,4,14,20030414,0,0,1
Tobacco1.0-24607,0,0,1,denver post,2003,12,14,20031214,0,0,1
Tobacco1.0-24606,0,0,1,atlanta journal and constitution,2003,12,15,20031215,0,0,1
Tobacco1.0-9859,0,1,0,herald-sun,1996,7,3,19960703,1,0,0
Tobacco1.0-9857,0,0,1,daily news,1996,7,3,19960703,0,1,0
Tobacco1.0-644,0,0,1,atlanta journal and constitution,1993,4,6,19930406,0,0,1
Tobacco1.0-9852,0,0,1,san jose mercury news,1996,7,4,19960704,0,0,1
Tobacco1.0-8637,0,0,1,atlanta journal and constitution,1996,4,9,19960409,1,0,0
Tobacco1.0-13064,0,0,1,philadelphia inquirer,1997,7,17,19970717,0,1,0
Tobacco1.0-7986,0,0,1,st. louis post-dispatch,1995,6,10,19950610,0,0,1
Tobacco1.0-22860,0,1,0,st. louis post-dispatch,2000,4,5,20000405,0,0,1
Tobacco1.0-3374,0,0,1,new york times,2000,3,29,20000329,0,0,1
Tobacco1.0-26395,0,0,1,st. louis post-dispatch,2012,10,31,20121031,0,0,1
Tobacco1.0-4356,0,1,0,washington post,2005,3,18,20050318,0,0,1
Tobacco1.0-9106,0,0,1,palm beach post,1992,11,19,19921119,0,0,1
Tobacco1.0-19875,0,1,0,philadelphia inquirer,2004,9,22,20040922,0,0,1
Tobacco1.0-4352,0,0,1,saint paul pioneer press,2005,3,18,20050318,1,0,0
Tobacco1.0-4353,0,0,1,san jose mercury news,2005,3,18,20050318,0,0,1
Tobacco1.0-19651,0,0,1,st. louis post-dispatch,2004,12,1,20041201,0,0,1
Tobacco1.0-23731,0,0,1,herald-sun,2003,6,17,20030617,1,0,0
Tobacco1.0-526,0,0,1,new york times,1991,2,5,19910205,1,0,0
Tobacco1.0-3403,0,0,1,new york times,2000,3,24,20000324,0,0,1
Tobacco1.0-8450,0,0,1,saint paul pioneer press,1996,5,3,19960503,0,0,1
Tobacco1.0-15858,0,0,1,atlanta journal and constitution,1999,5,31,19990531,1,0,0
