,Irrelevant,Test,Train,Source,Year,Month,Day,FullDate,assignment,weight,directness,Explicit,Implicit
Immigration1.0-15646,0,0,1,san jose mercury news,2004,4,16,20040416,nick_62.0_rt,0.5,1,0,1
Immigration1.0-15646,0,0,1,san jose mercury news,2004,4,16,20040416,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-9818,0,0,1,new york times,2001,5,22,20010522,corey_59.0_rt,0.5,1,0,1
Immigration1.0-9818,0,0,1,new york times,2001,5,22,20010522,dana_59.0_rt,0.5,1,0,1
Immigration1.0-9763,0,0,1,philadelphia inquirer,2001,5,28,20010528,dana_61.0_rt,0.5,1,0,1
Immigration1.0-9763,0,0,1,philadelphia inquirer,2001,5,28,20010528,spencer_61.0_rt,0.5,1,0,1
Immigration1.0-9762,0,0,1,new york times,2001,5,28,20010528,allie_58.0_rt,0.5,1,0,1
Immigration1.0-9762,0,0,1,new york times,2001,5,28,20010528,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-15649,0,1,0,philadelphia inquirer,2004,4,15,20040415,jeremy_57.0_rt,0.5,1,0,1
Immigration1.0-15649,0,1,0,philadelphia inquirer,2004,4,15,20040415,kristine_58.0_rt,0.5,1,0,1
Immigration1.0-33971,0,0,1,herald-sun,2012,8,16,20120816,emily_56.2_rt,0.5,0,1,0
Immigration1.0-33971,0,0,1,herald-sun,2012,8,16,20120816,spencer_56.0_rt,0.5,0,1,0
Immigration1.0-33978,0,0,1,san jose mercury news,2012,8,16,20120816,sam_59.0_rt,0.5,1,0,1
Immigration1.0-33978,0,0,1,san jose mercury news,2012,8,16,20120816,emily_59.0_rt,0.5,1,0,1
Immigration1.0-40374,0,0,1,atlanta journal and constitution,1994,8,19,19940819,dana_57.0_rt,0.5,1,0,1
Immigration1.0-40374,0,0,1,atlanta journal and constitution,1994,8,19,19940819,corey_57.0_rt,0.5,1,0,1
Immigration1.0-6489,0,0,1,new york times,1999,7,25,19990725,allie_54.0_r,0.5,0,1,0
Immigration1.0-6489,0,0,1,new york times,1999,7,25,19990725,hannah_54.0_r,0.5,0,1,0
Immigration1.0-6482,0,0,1,san jose mercury news,1999,7,27,19990727,corey_64.0_rt,0.5,1,0,1
Immigration1.0-6482,0,0,1,san jose mercury news,1999,7,27,19990727,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-21888,0,0,1,new york times,2006,9,22,20060922,corey_54.0_r,0.5,1,0,1
Immigration1.0-21888,0,0,1,new york times,2006,9,22,20060922,laurie_54.0_r,0.5,1,0,1
Immigration1.0-6157,0,0,1,san jose mercury news,1999,3,6,19990306,emily_61.0_rt,0.5,1,0,1
Immigration1.0-6157,0,0,1,san jose mercury news,1999,3,6,19990306,gareth_61.2_rt,0.5,1,0,1
Immigration1.0-22689,0,0,1,washington post,2007,1,24,20070124,allie_54.0_r,0.5,1,0,1
Immigration1.0-22689,0,0,1,washington post,2007,1,24,20070124,hannah_54.0_r,0.5,1,0,1
Immigration1.0-27064,0,0,1,washington post,2008,7,13,20080713,emily_56.2_rt,0.5,0,1,0
Immigration1.0-27064,0,0,1,washington post,2008,7,13,20080713,spencer_56.0_rt,0.5,0,1,0
Immigration1.0-31909,0,0,1,st. louis post-dispatch,2011,10,23,20111023,corey_56.0_rt,0.5,1,0,1
Immigration1.0-31909,0,0,1,st. louis post-dispatch,2011,10,23,20111023,emily_56.0_rt,0.5,1,0,1
Immigration1.0-36227,0,0,1,new york times,1986,4,22,19860422,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-36227,0,0,1,new york times,1986,4,22,19860422,corey_60.0_rt,0.5,1,0,1
Immigration1.0-26211,0,0,1,washington post,2007,12,15,20071215,sam_59.0_rt,0.5,1,0,1
Immigration1.0-26211,0,0,1,washington post,2007,12,15,20071215,emily_59.0_rt,0.5,1,0,1
Immigration1.0-26217,0,0,1,new york times,2007,12,14,20071214,allie_64.0_rt,0.5,1,0,1
Immigration1.0-26217,0,0,1,new york times,2007,12,14,20071214,laurie_64.0_rt,0.5,1,0,1
Immigration1.0-23818,0,0,1,palm beach post,2007,4,29,20070429,sam_62.0_rt,0.5,1,0,1
Immigration1.0-23818,0,0,1,palm beach post,2007,4,29,20070429,alex_62.0_rt,0.5,1,0,1
Immigration1.0-23812,0,0,1,new york times,2007,4,29,20070429,alex_55.0_r,0.5,1,0,1
Immigration1.0-23812,0,0,1,new york times,2007,4,29,20070429,allie_55.0_r,0.5,1,0,1
Immigration1.0-13923,0,0,1,atlanta journal and constitution,2003,5,28,20030528,gareth_61.0_rt,0.5,0,1,0
Immigration1.0-13923,0,0,1,atlanta journal and constitution,2003,5,28,20030528,nick_61.0_rt,0.5,0,1,0
Immigration1.0-21087,0,0,1,new york times,2006,6,8,20060608,spencer_62.0_rt,0.5,1,0,1
Immigration1.0-21087,0,0,1,new york times,2006,6,8,20060608,corey_62.0_rt,0.5,1,0,1
Immigration1.0-21084,0,0,1,daily news,2006,6,8,20060608,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-21084,0,0,1,daily news,2006,6,8,20060608,corey_56.2_rt,0.5,1,0,1
Immigration1.0-2907,0,0,1,philadelphia inquirer,1996,10,10,19961010,allie_54.0_r,0.5,1,0,1
Immigration1.0-2907,0,0,1,philadelphia inquirer,1996,10,10,19961010,hannah_54.0_r,0.5,1,0,1
Immigration1.0-37462,0,0,1,palm beach post,1990,8,19,19900819,alex_59.0_rt,0.5,1,0,1
Immigration1.0-37462,0,0,1,palm beach post,1990,8,19,19900819,allie_59.0_rt,0.5,1,0,1
Immigration1.0-126,0,0,1,philadelphia inquirer,1995,3,20,19950320,dana_62.0_rt,0.25,1,0,1
Immigration1.0-126,0,0,1,philadelphia inquirer,1995,3,20,19950320,kristine_65.0_rt,0.25,1,0,1
Immigration1.0-126,0,0,1,philadelphia inquirer,1995,3,20,19950320,gareth_62.0_rt,0.25,1,0,1
Immigration1.0-126,0,0,1,philadelphia inquirer,1995,3,20,19950320,allie_65.0_rt,0.25,1,0,1
Immigration1.0-38563,0,0,1,usa today,1991,12,10,19911210,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-38563,0,0,1,usa today,1991,12,10,19911210,nick_61.0_rt,0.5,1,0,1
Immigration1.0-25747,0,0,1,washington post,2007,10,24,20071024,spencer_62.0_rt,0.5,0,1,0
Immigration1.0-25747,0,0,1,washington post,2007,10,24,20071024,corey_62.0_rt,0.5,0,1,0
Immigration1.0-39920,0,0,1,san jose mercury news,1994,5,28,19940528,allie_58.0_rt,0.5,1,0,1
Immigration1.0-39920,0,0,1,san jose mercury news,1994,5,28,19940528,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-34503,0,0,1,new york times,1975,4,8,19750408,sam_58.0_rt,0.5,1,0,1
Immigration1.0-34503,0,0,1,new york times,1975,4,8,19750408,jeremy_58.0_rt,0.5,1,0,1
Immigration1.0-20868,0,0,1,st. petersburg times,2006,5,5,20060505,alex_58.0_rt,0.5,0,1,0
Immigration1.0-20868,0,0,1,st. petersburg times,2006,5,5,20060505,dana_58.0_rt,0.5,0,1,0
Immigration1.0-12191,0,0,1,new york times,2002,6,24,20020624,jeremy_57.0_rt,0.5,0,1,0
Immigration1.0-12191,0,0,1,new york times,2002,6,24,20020624,kristine_58.0_rt,0.5,0,1,0
Immigration1.0-12190,0,0,1,new york times,2002,6,24,20020624,allie_64.0_rt,0.5,0,1,0
Immigration1.0-12190,0,0,1,new york times,2002,6,24,20020624,laurie_64.0_rt,0.5,0,1,0
Immigration1.0-17344,0,0,1,san jose mercury news,2005,5,24,20050524,nick_56.0_rt,0.5,1,0,1
Immigration1.0-17344,0,0,1,san jose mercury news,2005,5,24,20050524,allie_56.0_rt,0.5,1,0,1
Immigration1.0-28212,0,0,1,new york times,2009,12,24,20091224,sam_59.0_rt,0.5,1,0,1
Immigration1.0-28212,0,0,1,new york times,2009,12,24,20091224,emily_59.0_rt,0.5,1,0,1
Immigration1.0-25338,0,0,1,st. louis post-dispatch,2007,8,18,20070818,gareth_60.0_rt,0.5,1,0,1
Immigration1.0-25338,0,0,1,st. louis post-dispatch,2007,8,18,20070818,allie_60.0_rt,0.5,1,0,1
Immigration1.0-16837,0,0,1,new york times,2005,3,19,20050319,corey_56.0_rt,0.5,1,0,1
Immigration1.0-16837,0,0,1,new york times,2005,3,19,20050319,emily_56.0_rt,0.5,1,0,1
Immigration1.0-5547,0,0,1,st. louis post-dispatch,1998,5,13,19980513,allie_54.0_r,0.5,1,0,1
Immigration1.0-5547,0,0,1,st. louis post-dispatch,1998,5,13,19980513,hannah_54.0_r,0.5,1,0,1
Immigration1.0-5545,0,0,1,st. petersburg times,1998,5,13,19980513,dana_62.0_rt,0.25,1,0,1
Immigration1.0-5545,0,0,1,st. petersburg times,1998,5,13,19980513,kristine_65.0_rt,0.25,1,0,1
Immigration1.0-5545,0,0,1,st. petersburg times,1998,5,13,19980513,gareth_62.0_rt,0.25,1,0,1
Immigration1.0-5545,0,0,1,st. petersburg times,1998,5,13,19980513,allie_65.0_rt,0.25,1,0,1
Immigration1.0-30349,0,0,1,herald-sun,2010,9,5,20100905,alex_56.0_rt,1,0,1,0
Immigration1.0-17126,0,0,1,herald-sun,2005,1,14,20050114,laurie_57.0_rt,0.5,0,1,0
Immigration1.0-17126,0,0,1,herald-sun,2005,1,14,20050114,kristine_57.0_rt,0.5,0,1,0
Immigration1.0-18836,0,0,1,washington post,2006,1,25,20060125,sam_59.0_rt,0.5,1,0,1
Immigration1.0-18836,0,0,1,washington post,2006,1,25,20060125,emily_59.0_rt,0.5,1,0,1
Immigration1.0-15876,0,0,1,washington post,2004,9,25,20040925,allie_58.0_rt,0.5,1,0,1
Immigration1.0-15876,0,0,1,washington post,2004,9,25,20040925,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-11189,0,0,1,st. louis post-dispatch,2002,3,13,20020313,allie_58.0_rt,0.5,1,0,1
Immigration1.0-11189,0,0,1,st. louis post-dispatch,2002,3,13,20020313,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-5329,0,0,1,washington post,1998,7,6,19980706,sam_57.0_rt,0.5,1,0,1
Immigration1.0-5329,0,0,1,washington post,1998,7,6,19980706,allie_57.0_rt,0.5,1,0,1
Immigration1.0-23987,0,1,0,atlanta journal and constitution,2007,6,25,20070625,nick_58.0_rt,0.5,0,1,0
Immigration1.0-23987,0,1,0,atlanta journal and constitution,2007,6,25,20070625,laurie_58.0_rt,0.5,0,1,0
Immigration1.0-11187,0,0,1,st. petersburg times,2002,3,13,20020313,allie_58.0_rt,0.5,1,0,1
Immigration1.0-11187,0,0,1,st. petersburg times,2002,3,13,20020313,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-14694,0,0,1,new york times,2003,12,19,20031219,corey_59.0_rt,0.5,1,0,1
Immigration1.0-14694,0,0,1,new york times,2003,12,19,20031219,dana_59.0_rt,0.5,1,0,1
Immigration1.0-32835,0,0,1,san jose mercury news,2012,4,26,20120426,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-32835,0,0,1,san jose mercury news,2012,4,26,20120426,alex_65.0_rt,0.5,1,0,1
Immigration1.0-4140,0,0,1,herald-sun,1997,7,28,19970728,allie_60.2_rt,0.5,1,0,1
Immigration1.0-4140,0,0,1,herald-sun,1997,7,28,19970728,corey_60.2_rt,0.5,1,0,1
Immigration1.0-31126,0,0,1,daily news,2011,4,27,20110427,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-31126,0,0,1,daily news,2011,4,27,20110427,alex_65.0_rt,0.5,1,0,1
Immigration1.0-4418,0,0,1,palm beach post,1997,11,24,19971124,allie_62.0_rt,0.5,1,0,1
Immigration1.0-4418,0,0,1,palm beach post,1997,11,24,19971124,emily_62.0_rt,0.5,1,0,1
Immigration1.0-14475,0,0,1,san jose mercury news,2003,8,22,20030822,laurie_59.0_rt,0.5,1,0,1
Immigration1.0-14475,0,0,1,san jose mercury news,2003,8,22,20030822,gareth_59.0_rt,0.5,1,0,1
Immigration1.0-10362,0,0,1,st. louis post-dispatch,2001,10,24,20011024,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-10362,0,0,1,st. louis post-dispatch,2001,10,24,20011024,nick_61.0_rt,0.5,1,0,1
Immigration1.0-21504,0,0,1,palm beach post,2006,7,31,20060731,corey_58.0_rt,0.5,1,0,1
Immigration1.0-21504,0,0,1,palm beach post,2006,7,31,20060731,spencer_58.2_rt,0.5,1,0,1
Immigration1.0-10368,0,0,1,atlanta journal and constitution,2001,10,21,20011021,emily_56.2_rt,0.5,1,0,1
Immigration1.0-10368,0,0,1,atlanta journal and constitution,2001,10,21,20011021,spencer_56.0_rt,0.5,1,0,1
Immigration1.0-18692,0,0,1,atlanta journal and constitution,2006,2,15,20060215,dana_57.0_rt,0.5,0,1,0
Immigration1.0-18692,0,0,1,atlanta journal and constitution,2006,2,15,20060215,corey_57.0_rt,0.5,0,1,0
Immigration1.0-27275,0,0,1,st. petersburg times,2009,3,21,20090321,gareth_58.0_rt,0.5,1,0,1
Immigration1.0-27275,0,0,1,st. petersburg times,2009,3,21,20090321,allie_58.2_rt,0.5,1,0,1
Immigration1.0-27271,0,1,0,new york times,2009,3,22,20090322,sam_58.0_rt,0.5,1,0,1
Immigration1.0-27271,0,1,0,new york times,2009,3,22,20090322,jeremy_58.0_rt,0.5,1,0,1
Immigration1.0-6369,0,0,1,daily news,1999,8,20,19990820,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-6369,0,0,1,daily news,1999,8,20,19990820,corey_56.2_rt,0.5,1,0,1
Immigration1.0-23564,0,0,1,st. petersburg times,2007,5,21,20070521,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-23564,0,0,1,st. petersburg times,2007,5,21,20070521,alex_60.0_rt,0.5,1,0,1
Immigration1.0-26043,0,0,1,usa today,2008,1,16,20080116,alex_55.0_r,0.5,0,1,0
Immigration1.0-26043,0,0,1,usa today,2008,1,16,20080116,allie_55.0_r,0.5,0,1,0
Immigration1.0-40144,0,0,1,new york times,1994,3,18,19940318,allie_60.2_rt,0.5,1,0,1
Immigration1.0-40144,0,0,1,new york times,1994,3,18,19940318,corey_60.2_rt,0.5,1,0,1
Immigration1.0-10757,0,0,1,atlanta journal and constitution,2001,12,26,20011226,dana_57.0_rt,0.5,1,0,1
Immigration1.0-10757,0,0,1,atlanta journal and constitution,2001,12,26,20011226,corey_57.0_rt,0.5,1,0,1
Immigration1.0-6167,0,0,1,saint paul pioneer press,1999,3,4,19990304,nick_58.0_rt,0.5,1,0,1
Immigration1.0-6167,0,0,1,saint paul pioneer press,1999,3,4,19990304,laurie_58.0_rt,0.5,1,0,1
Immigration1.0-30992,0,1,0,washington post,2011,5,13,20110513,corey_54.0_r,0.5,1,0,1
Immigration1.0-30992,0,1,0,washington post,2011,5,13,20110513,laurie_54.0_r,0.5,1,0,1
Immigration1.0-30997,0,0,1,san jose mercury news,2011,5,12,20110512,gareth_58.0_rt,0.5,1,0,1
Immigration1.0-30997,0,0,1,san jose mercury news,2011,5,12,20110512,allie_58.2_rt,0.5,1,0,1
Immigration1.0-20679,0,0,1,philadelphia inquirer,2006,5,16,20060516,sam_61.0_rt,0.5,0,1,0
Immigration1.0-20679,0,0,1,philadelphia inquirer,2006,5,16,20060516,corey_61.0_rt,0.5,1,0,1
Immigration1.0-37821,0,0,1,palm beach post,1991,9,9,19910909,nick_62.0_rt,0.5,1,0,1
Immigration1.0-37821,0,0,1,palm beach post,1991,9,9,19910909,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-32227,0,0,1,st. petersburg times,2011,9,3,20110903,nick_56.0_rt,0.5,1,0,1
Immigration1.0-32227,0,0,1,st. petersburg times,2011,9,3,20110903,allie_56.0_rt,0.5,1,0,1
Immigration1.0-32224,0,1,0,philadelphia inquirer,2011,9,4,20110904,alex_55.0_r,0.5,0,1,0
Immigration1.0-32224,0,1,0,philadelphia inquirer,2011,9,4,20110904,allie_55.0_r,0.5,0,1,0
Immigration1.0-22747,0,0,1,denver post,2007,1,14,20070114,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-22747,0,0,1,denver post,2007,1,14,20070114,alex_60.0_rt,0.5,1,0,1
Immigration1.0-22740,0,0,1,washington post,2007,1,17,20070117,nick_62.0_rt,0.5,1,0,1
Immigration1.0-22740,0,0,1,washington post,2007,1,17,20070117,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-22743,0,0,1,philadelphia inquirer,2007,1,15,20070115,sam_59.0_rt,0.5,1,0,1
Immigration1.0-22743,0,0,1,philadelphia inquirer,2007,1,15,20070115,emily_59.0_rt,0.5,1,0,1
Immigration1.0-9594,0,0,1,philadelphia inquirer,2001,6,28,20010628,laurie_55.0_r,0.5,1,0,1
Immigration1.0-9594,0,0,1,philadelphia inquirer,2001,6,28,20010628,emily_55.2_r,0.5,1,0,1
Immigration1.0-9598,0,0,1,st. louis post-dispatch,2001,6,28,20010628,nick_59.0_rt,0.5,1,0,1
Immigration1.0-9598,0,0,1,st. louis post-dispatch,2001,6,28,20010628,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-9599,0,0,1,washington post,2001,6,28,20010628,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-9599,0,0,1,washington post,2001,6,28,20010628,corey_56.2_rt,0.5,1,0,1
Immigration1.0-12203,0,1,0,san jose mercury news,2002,6,22,20020622,dana_62.0_rt,0.25,1,0,1
Immigration1.0-12203,0,1,0,san jose mercury news,2002,6,22,20020622,kristine_65.0_rt,0.25,1,0,1
Immigration1.0-12203,0,1,0,san jose mercury news,2002,6,22,20020622,gareth_62.0_rt,0.25,1,0,1
Immigration1.0-12203,0,1,0,san jose mercury news,2002,6,22,20020622,allie_65.0_rt,0.25,1,0,1
Immigration1.0-12200,0,0,1,new york times,2002,6,22,20020622,laurie_55.0_r,0.5,1,0,1
Immigration1.0-12200,0,0,1,new york times,2002,6,22,20020622,emily_55.2_r,0.5,1,0,1
Immigration1.0-19566,0,0,1,daily news,2006,4,13,20060413,sam_62.0_rt,0.5,0,1,0
Immigration1.0-19566,0,0,1,daily news,2006,4,13,20060413,alex_62.0_rt,0.5,0,1,0
Immigration1.0-32593,0,0,1,atlanta journal and constitution,2011,12,6,20111206,allie_61.0_rt,0.5,0,1,0
Immigration1.0-32593,0,0,1,atlanta journal and constitution,2011,12,6,20111206,alex_61.0_rt,0.5,0,1,0
Immigration1.0-32595,0,0,1,herald-sun,2011,12,6,20111206,kristine_56.0_rt,0.5,0,1,0
Immigration1.0-32595,0,0,1,herald-sun,2011,12,6,20111206,jeremy_56.0_rt,0.5,0,1,0
Immigration1.0-2248,0,0,1,atlanta journal and constitution,1996,9,22,19960922,corey_59.0_rt,0.5,1,0,1
Immigration1.0-2248,0,0,1,atlanta journal and constitution,1996,9,22,19960922,dana_59.0_rt,0.5,1,0,1
Immigration1.0-697,0,0,1,st. louis post-dispatch,1995,6,4,19950604,kristine_60.0_rt,0.5,1,0,1
Immigration1.0-697,0,0,1,st. louis post-dispatch,1995,6,4,19950604,corey_60.0_rt,0.5,1,0,1
Immigration1.0-11405,0,0,1,new york times,2002,1,29,20020129,alex_54.0_r,0.5,1,0,1
Immigration1.0-11405,0,0,1,new york times,2002,1,29,20020129,emily_54.0_r,0.5,1,0,1
Immigration1.0-24375,0,1,0,washington post,2007,5,28,20070528,dana_60.0_rt,0.5,1,0,1
Immigration1.0-24375,0,1,0,washington post,2007,5,28,20070528,sam_60.0_rt,0.5,1,0,1
Immigration1.0-24370,0,0,1,st. louis post-dispatch,2007,5,28,20070528,alex_57.0_rt,0.5,1,0,1
Immigration1.0-24370,0,0,1,st. louis post-dispatch,2007,5,28,20070528,gareth_57.0_rt,0.5,1,0,1
Immigration1.0-26931,0,0,1,palm beach post,2008,8,15,20080815,allie_60.2_rt,0.5,0,1,0
Immigration1.0-26931,0,0,1,palm beach post,2008,8,15,20080815,corey_60.2_rt,0.5,0,1,0
Immigration1.0-24379,0,0,1,denver post,2007,5,27,20070527,nick_62.0_rt,0.5,1,0,1
Immigration1.0-24379,0,0,1,denver post,2007,5,27,20070527,kristine_62.0_rt,0.5,1,0,1
Immigration1.0-27874,0,0,1,herald-sun,2009,6,13,20090613,nick_59.0_rt,0.5,0,1,0
Immigration1.0-27874,0,0,1,herald-sun,2009,6,13,20090613,spencer_59.0_rt,0.5,0,1,0
Immigration1.0-27877,0,1,0,washington post,2009,6,13,20090613,allie_62.0_rt,0.5,0,1,0
Immigration1.0-27877,0,1,0,washington post,2009,6,13,20090613,emily_62.0_rt,0.5,0,1,0
Immigration1.0-27879,0,0,1,denver post,2009,6,12,20090612,allie_61.0_rt,0.5,1,0,1
Immigration1.0-27879,0,0,1,denver post,2009,6,12,20090612,alex_61.0_rt,0.5,1,0,1
Immigration1.0-5042,0,1,0,new york times,1998,1,28,19980128,emily_61.0_rt,0.5,1,0,1
Immigration1.0-5042,0,1,0,new york times,1998,1,28,19980128,gareth_61.2_rt,0.5,1,0,1
Immigration1.0-28614,0,0,1,usa today,2010,4,30,20100430,corey_54.0_r,0.5,0,1,0
Immigration1.0-28614,0,0,1,usa today,2010,4,30,20100430,laurie_54.0_r,0.5,0,1,0
Immigration1.0-17928,0,0,1,new york times,2005,7,31,20050731,nick_59.0_rt,0.5,1,0,1
Immigration1.0-17928,0,0,1,new york times,2005,7,31,20050731,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-17866,0,0,1,daily news,2005,8,9,20050809,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-17866,0,0,1,daily news,2005,8,9,20050809,nick_61.0_rt,0.5,1,0,1
Immigration1.0-8517,0,0,1,daily news,2000,6,7,20000607,kristine_61.0_rt,1,1,0,1
Immigration1.0-10113,0,0,1,new york times,2001,7,31,20010731,allie_60.2_rt,0.5,1,0,1
Immigration1.0-10113,0,0,1,new york times,2001,7,31,20010731,corey_60.2_rt,0.5,1,0,1
Immigration1.0-8510,0,0,1,philadelphia inquirer,2000,6,9,20000609,spencer_60.2_rt,0.5,1,0,1
Immigration1.0-8510,0,0,1,philadelphia inquirer,2000,6,9,20000609,alex_60.0_rt,0.5,1,0,1
Immigration1.0-1926,0,0,1,new york times,1996,5,5,19960505,allie_58.0_rt,0.5,1,0,1
Immigration1.0-1926,0,0,1,new york times,1996,5,5,19960505,spencer_58.0_rt,0.5,1,0,1
Immigration1.0-34333,0,0,1,new york times,1980,8,16,19800816,allie_54.0_r,0.5,0,1,0
Immigration1.0-34333,0,0,1,new york times,1980,8,16,19800816,hannah_54.0_r,0.5,0,1,0
Immigration1.0-34336,0,0,1,new york times,1980,8,8,19800808,sam_62.0_rt,0.5,0,1,0
Immigration1.0-34336,0,0,1,new york times,1980,8,8,19800808,alex_62.0_rt,0.5,0,1,0
Immigration1.0-39123,0,0,1,new york times,1994,1,21,19940121,corey_59.0_rt,0.5,1,0,1
Immigration1.0-39123,0,0,1,new york times,1994,1,21,19940121,dana_59.0_rt,0.5,1,0,1
Immigration1.0-255,0,0,1,new york times,1995,2,5,19950205,nick_58.0_rt,0.5,1,0,1
Immigration1.0-255,0,0,1,new york times,1995,2,5,19950205,laurie_58.0_rt,0.5,1,0,1
Immigration1.0-35325,0,0,1,new york times,1983,10,21,19831021,dana_61.0_rt,0.5,1,0,1
Immigration1.0-35325,0,0,1,new york times,1983,10,21,19831021,spencer_61.0_rt,0.5,1,0,1
Immigration1.0-782,0,0,1,new york times,1995,5,7,19950507,laurie_55.0_r,0.5,0,1,0
Immigration1.0-782,0,0,1,new york times,1995,5,7,19950507,emily_55.2_r,0.5,0,1,0
Immigration1.0-1437,0,0,1,san jose mercury news,1996,3,12,19960312,emily_61.0_rt,0.5,0,1,0
Immigration1.0-1437,0,0,1,san jose mercury news,1996,3,12,19960312,gareth_61.2_rt,0.5,1,0,1
Immigration1.0-37677,0,0,1,palm beach post,1989,12,14,19891214,gareth_56.0_rt,0.5,1,0,1
Immigration1.0-37677,0,0,1,palm beach post,1989,12,14,19891214,corey_56.2_rt,0.5,1,0,1
Immigration1.0-17666,0,0,1,atlanta journal and constitution,2005,9,20,20050920,corey_64.0_rt,0.5,1,0,1
Immigration1.0-17666,0,0,1,atlanta journal and constitution,2005,9,20,20050920,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-17667,0,0,1,palm beach post,2005,9,20,20050920,corey_59.0_rt,0.5,1,0,1
Immigration1.0-17667,0,0,1,palm beach post,2005,9,20,20050920,dana_59.0_rt,0.5,1,0,1
Immigration1.0-41159,0,0,1,washington post,1994,11,19,19941119,corey_56.0_rt,0.5,1,0,1
Immigration1.0-41159,0,0,1,washington post,1994,11,19,19941119,emily_56.0_rt,0.5,1,0,1
Immigration1.0-28000,0,0,1,san jose mercury news,2009,5,1,20090501,jeremy_57.0_rt,0.5,0,1,0
Immigration1.0-28000,0,0,1,san jose mercury news,2009,5,1,20090501,kristine_58.0_rt,0.5,1,0,1
Immigration1.0-28004,0,0,1,san jose mercury news,2009,4,30,20090430,sam_59.0_rt,0.5,0,1,0
Immigration1.0-28004,0,0,1,san jose mercury news,2009,4,30,20090430,emily_59.0_rt,0.5,0,1,0
Immigration1.0-41151,0,0,1,denver post,1994,11,20,19941120,allie_62.0_rt,0.5,0,1,0
Immigration1.0-41151,0,0,1,denver post,1994,11,20,19941120,emily_62.0_rt,0.5,0,1,0
Immigration1.0-9606,0,0,1,atlanta journal and constitution,2001,6,26,20010626,gareth_61.0_rt,0.5,1,0,1
Immigration1.0-9606,0,0,1,atlanta journal and constitution,2001,6,26,20010626,nick_61.0_rt,0.5,1,0,1
Immigration1.0-14316,0,1,0,atlanta journal and constitution,2003,9,24,20030924,jeremy_57.0_rt,0.5,0,1,0
Immigration1.0-14316,0,1,0,atlanta journal and constitution,2003,9,24,20030924,kristine_58.0_rt,0.5,1,0,1
Immigration1.0-7802,0,0,1,denver post,2000,5,6,20000506,corey_65.0_rt,0.5,1,0,1
Immigration1.0-7802,0,0,1,denver post,2000,5,6,20000506,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-24964,0,0,1,denver post,2007,10,7,20071007,corey_64.0_rt,0.5,1,0,1
Immigration1.0-24964,0,0,1,denver post,2007,10,7,20071007,spencer_64.0_rt,0.5,1,0,1
Immigration1.0-9748,0,0,1,new york times,2001,5,29,20010529,allie_58.0_rt,0.5,0,1,0
Immigration1.0-9748,0,0,1,new york times,2001,5,29,20010529,spencer_58.0_rt,0.5,0,1,0
Immigration1.0-36673,0,0,1,new york times,1987,7,4,19870704,corey_65.0_rt,0.5,1,0,1
Immigration1.0-36673,0,0,1,new york times,1987,7,4,19870704,hannah_65.2_rt,0.5,1,0,1
Immigration1.0-9742,0,0,1,washington post,2001,5,30,20010530,alex_57.0_rt,0.5,1,0,1
Immigration1.0-9742,0,0,1,washington post,2001,5,30,20010530,gareth_57.0_rt,0.5,1,0,1
Immigration1.0-33958,0,0,1,washington post,2012,8,19,20120819,nick_59.0_rt,0.5,1,0,1
Immigration1.0-33958,0,0,1,washington post,2012,8,19,20120819,spencer_59.0_rt,0.5,1,0,1
Immigration1.0-33846,0,1,0,washington post,2012,9,9,20120909,alex_57.0_rt,0.5,0,1,0
Immigration1.0-33846,0,1,0,washington post,2012,9,9,20120909,gareth_57.0_rt,0.5,0,1,0
Immigration1.0-22514,0,0,1,washington post,2006,10,19,20061019,hannah_65.0_rt,0.5,1,0,1
Immigration1.0-22514,0,0,1,washington post,2006,10,19,20061019,alex_65.0_rt,0.5,1,0,1
Immigration1.0-8252,0,0,1,atlanta journal and constitution,2000,8,18,20000818,kristine_61.0_rt,1,1,0,1
Immigration1.0-22518,0,0,1,san jose mercury news,2006,10,18,20061018,kristine_56.0_rt,0.5,1,0,1
